Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
6324,127,-35.560063,50,0.0,0.007874015748031496,-5.549626
6374,128,-29.52322,50,0.0,0.0078125,-5.549626
6424,129,-17.173857,50,0.0,0.007751937984496124,-5.549626
6474,130,-27.113557,50,0.0,0.007692307692307693,-5.549626
6524,131,-7.275303,50,0.0,0.007633587786259542,-5.549626
6574,132,-35.541677,50,0.0,0.007575757575757576,-5.549626
6624,133,-20.811416,50,0.0,0.007518796992481203,-5.549626
6674,134,-22.012169,50,0.0,0.007462686567164179,-5.549626
6724,135,-31.935587,50,0.0,0.007407407407407408,-5.549626
6774,136,-17.147693,50,0.0,0.007352941176470588,-5.549626
6824,137,-14.1329,50,0.0,0.0072992700729927005,-5.549626
6874,138,-25.073038,50,0.0,0.007246376811594203,-5.549626
6924,139,-18.293054,50,0.0,0.007194244604316547,-5.549626
6974,140,-21.129661,50,0.0,0.007142857142857143,-5.549626
7024,141,-23.94329,50,0.0,0.0070921985815602835,-5.549626
7074,142,-30.168807,50,0.0,0.007042253521126761,-5.549626
7124,143,-11.769063,50,0.0,0.006993006993006993,-5.549626
7174,144,-37.57849,50,0.0,0.006944444444444444,-5.549626
7224,145,-31.730107,50,0.0,0.006896551724137931,-5.549626
7274,146,-20.006493,50,0.0,0.00684931506849315,-5.549626
7324,147,-16.257347,50,0.0,0.006802721088435374,-5.549626
7374,148,-9.207209,50,0.0,0.006756756756756757,-5.549626
7424,149,-30.539,50,0.0,0.006711409395973154,-5.549626
7474,150,-18.198357,50,0.0,0.006666666666666667,-5.549626
7524,151,-14.638013,50,0.0,0.006622516556291391,-5.549626
7574,152,-14.953696,50,0.0,0.006578947368421052,-5.549626
7624,153,-21.384769,50,0.0,0.006535947712418301,-5.549626
7674,154,-33.263365,50,0.0,0.006493506493506494,-5.549626
7724,155,-16.475505,50,0.0,0.0064516129032258064,-5.549626
7774,156,-10.13014,50,0.0,0.00641025641025641,-5.549626
7824,157,-20.732276,50,0.0,0.006369426751592357,-5.549626
7874,158,-27.170892,50,0.0,0.006329113924050633,-5.549626
7924,159,-27.286169,50,0.0,0.006289308176100629,-5.549626
7974,160,-29.777961,50,0.0,0.00625,-5.549626
8024,161,-12.267361,50,0.0,0.006211180124223602,-5.549626
8074,162,-14.247007,50,0.0,0.006172839506172839,-5.549626
8124,163,-31.175759,50,0.0,0.006134969325153374,-5.549626
8174,164,-29.18512,50,0.0,0.006097560975609756,-5.549626
8224,165,-14.23543,50,0.0,0.006060606060606061,-5.549626
8274,166,-11.123358,50,0.0,0.006024096385542169,-5.549626
8324,167,-12.911186,50,0.0,0.005988023952095809,-5.549626
8374,168,-22.565953,50,0.0,0.005952380952380952,-5.549626
8424,169,-31.973437,50,0.0,0.005917159763313609,-5.549626
8474,170,-17.277355,50,0.0,0.0058823529411764705,-5.549626
8524,171,-23.41235,50,0.0,0.005847953216374269,-5.549626
8574,172,-22.531979,50,0.0,0.005813953488372093,-5.549626
8624,173,-16.135692,50,0.0,0.005780346820809248,-5.549626
8674,174,-17.229352,50,0.0,0.005747126436781609,-5.549626
8724,175,-15.852124,50,0.0,0.005714285714285714,-5.549626
8774,176,-28.089219,50,0.0,0.005681818181818182,-5.549626
8824,177,-15.776766,50,0.0,0.005649717514124294,-5.549626
8874,178,-13.435453,50,0.0,0.0056179775280898875,-5.549626
8924,179,-33.767678,50,0.0,0.00558659217877095,-5.549626
8974,180,-13.27344,50,0.0,0.005555555555555556,-5.549626
9024,181,-22.466385,50,0.0,0.0055248618784530384,-5.549626
9074,182,-32.683908,50,0.0,0.005494505494505495,-5.549626
9124,183,-17.556523,50,0.0,0.00546448087431694,-5.549626
9174,184,-15.59656,50,0.0,0.005434782608695652,-5.549626
9224,185,-15.899631,50,0.0,0.005405405405405406,-5.549626
9274,186,-13.870672,50,0.0,0.005376344086021506,-5.549626
9324,187,-13.103304,50,0.0,0.0053475935828877,-5.549626
9374,188,-32.568193,50,0.0,0.005319148936170213,-5.549626
9424,189,-11.251142,50,0.0,0.005291005291005291,-5.549626
9474,190,-25.671771,50,0.0,0.005263157894736842,-5.549626
9524,191,-13.127976,50,0.0,0.005235602094240838,-5.549626
9574,192,-25.462291,50,0.0,0.005208333333333333,-5.549626
9624,193,-18.26696,50,0.0,0.0051813471502590676,-5.549626
9674,194,-23.3018,50,0.0,0.005154639175257732,-5.549626
9724,195,-32.445647,50,0.0,0.005128205128205128,-5.549626
9774,196,-14.473624,50,0.0,0.00510204081632653,-5.549626
9824,197,-20.741211,50,0.0,0.005076142131979695,-5.549626
9874,198,-27.25279,50,0.0,0.005050505050505051,-5.549626
9924,199,-22.489061,50,0.0,0.005025125628140704,-5.549626
9974,200,-15.911087,50,0.0,0.005,-5.549626
10024,201,-15.202849,50,0.0,0.004975124378109453,-5.549626
10074,202,-25.357129,50,0.0,0.0049504950495049506,-5.549626
10124,203,-25.079932,50,0.0,0.0049261083743842365,-5.549626
10174,204,-12.025515,50,0.0,0.004901960784313725,-5.549626
10224,205,-17.211792,50,0.0,0.004878048780487805,-5.549626
10274,206,-7.138344,50,0.0,0.0048543689320388345,-5.549626
10324,207,-14.854908,50,0.0,0.004830917874396135,-5.549626
10374,208,-20.793297,50,0.0,0.004807692307692308,-5.549626
10424,209,-18.126108,50,0.0,0.004784688995215311,-5.549626
10474,210,-18.915488,50,0.0,0.004761904761904762,-5.549626
10524,211,-15.459906,50,0.0,0.004739336492890996,-5.549626
10574,212,-16.985057,50,0.0,0.0047169811320754715,-5.549626
10624,213,-10.447842,50,0.0,0.004694835680751174,-5.549626
10674,214,-21.918695,50,0.0,0.004672897196261682,-5.549626
10724,215,-22.005171,50,0.0,0.004651162790697674,-5.549626
10774,216,-19.988255,50,0.0,0.004629629629629629,-5.549626
10824,217,-29.035679,50,0.0,0.004608294930875576,-5.549626
10874,218,-21.980155,50,0.0,0.0045871559633027525,-5.549626
10924,219,-31.684558,50,0.0,0.0045662100456621,-5.549626
10974,220,-18.43321,50,0.0,0.004545454545454545,-5.549626
11024,221,-21.198086,50,0.0,0.004524886877828055,-5.549626
11074,222,-31.076307,50,0.0,0.0045045045045045045,-5.549626
11124,223,-13.07637,50,0.0,0.004484304932735426,-5.549626
11174,224,-13.889667,50,0.0,0.004464285714285714,-5.549626
11224,225,-20.47498,50,0.0,0.0044444444444444444,-5.549626
11274,226,-13.095907,50,0.0,0.004424778761061947,-5.549626
11324,227,-26.272607,50,0.0,0.004405286343612335,-5.549626
11374,228,-23.264478,50,0.0,0.0043859649122807015,-5.549626
11424,229,-18.861766,50,0.0,0.004366812227074236,-5.549626
11474,230,-23.270556,50,0.0,0.004347826086956522,-5.549626
11524,231,-12.49018,50,0.0,0.004329004329004329,-5.549626
11574,232,-33.951957,50,0.0,0.004310344827586207,-5.549626
11624,233,-12.649457,50,0.0,0.004291845493562232,-5.549626
11674,234,-29.097549,50,0.0,0.004273504273504274,-5.549626
11724,235,-14.06455,50,0.0,0.00425531914893617,-5.549626
11774,236,-18.132186,50,0.0,0.00423728813559322,-5.549626
11824,237,-19.576425,50,0.0,0.004219409282700422,-5.549626
11874,238,-33.714766,50,0.0,0.004201680672268907,-5.549626
11924,239,-21.658727,50,0.0,0.0041841004184100415,-5.549626
11974,240,-16.207413,50,0.0,0.004166666666666667,-5.549626
12024,241,-24.019286,50,0.0,0.004149377593360996,-5.549626
12074,242,-25.084374,50,0.0,0.004132231404958678,-5.549626
12124,243,-29.290897,50,0.0,0.00411522633744856,-5.549626
12174,244,-29.205628,50,0.0,0.004098360655737705,-5.549626
12224,245,-17.584444,50,0.0,0.004081632653061225,-5.549626
12274,246,-18.031027,50,0.0,0.0040650406504065045,-5.549626
12324,247,-11.940749,50,0.0,0.004048582995951417,-5.549626
12374,248,-22.003398,50,0.0,0.004032258064516129,-5.549626
12424,249,-14.88835,50,0.0,0.004016064257028112,-5.549626
12474,250,-25.61203,50,0.0,0.004,-5.549626
12524,251,-20.80303,50,0.0,0.00398406374501992,-5.549626
12574,252,-39.001339,50,0.0,0.003968253968253968,-5.549626
12624,253,-18.294959,50,0.0,0.003952569169960474,-5.549626
12674,254,-28.690656,50,0.0,0.003937007874015748,-5.549626
12724,255,-18.220879,50,0.0,0.00392156862745098,-5.549626
12774,256,-10.891456,50,0.0,0.00390625,-5.549626
12824,257,-22.367891,50,0.0,0.0038910505836575876,-5.549626
12874,258,-16.781958,50,0.0,0.003875968992248062,-5.549626
12924,259,-10.324201,50,0.0,0.003861003861003861,-5.549626
12974,260,-21.301459,50,0.0,0.0038461538461538464,-5.549626
13024,261,-13.452686,50,0.0,0.0038314176245210726,-5.549626
13074,262,-26.313898,50,0.0,0.003816793893129771,-5.549626
13124,263,-16.977674,50,0.0,0.0038022813688212928,-5.549626
13174,264,-22.475623,50,0.0,0.003787878787878788,-5.549626
13224,265,-26.308144,50,0.0,0.0037735849056603774,-5.549626
13274,266,-20.553649,50,0.0,0.0037593984962406013,-5.549626
13324,267,-13.143099,50,0.0,0.003745318352059925,-5.549626
13374,268,-18.169317,50,0.0,0.0037313432835820895,-5.549626
13424,269,-25.74766,50,0.0,0.0037174721189591076,-5.549626
13474,270,-25.574982,50,0.0,0.003703703703703704,-5.549626
13524,271,-20.07201,50,0.0,0.0036900369003690036,-5.549626
13574,272,-16.641483,50,0.0,0.003676470588235294,-5.549626
13624,273,-21.907365,50,0.0,0.003663003663003663,-5.549626
13674,274,-22.375193,50,0.0,0.0036496350364963502,-5.549626
13724,275,-14.34161,50,0.0,0.0036363636363636364,-5.549626
13774,276,-13.195398,50,0.0,0.0036231884057971015,-5.549626
13824,277,-18.189091,50,0.0,0.0036101083032490976,-5.549626
13874,278,-16.16592,50,0.0,0.0035971223021582736,-5.549626
13924,279,-21.567353,50,0.0,0.0035842293906810036,-5.549626
13974,280,-20.609797,50,0.0,0.0035714285714285713,-5.549626
14024,281,-33.562248,50,0.0,0.0035587188612099642,-5.549626
14074,282,-18.126711,50,0.0,0.0035460992907801418,-5.549626
14124,283,-18.638681,50,0.0,0.0035335689045936395,-5.549626
14174,284,-17.142205,50,0.0,0.0035211267605633804,-5.549626
14224,285,-24.04927,50,0.0,0.0035087719298245615,-5.549626
14274,286,-11.249123,50,0.0,0.0034965034965034965,-5.549626
14324,287,-18.375767,50,0.0,0.003484320557491289,-5.549626
14374,288,-18.682644,50,0.0,0.003472222222222222,-5.549626
14424,289,-14.511111,50,0.0,0.0034602076124567475,-5.549626
14474,290,-29.097242,50,0.0,0.0034482758620689655,-5.549626
14524,291,-28.623179,50,0.0,0.003436426116838488,-5.549626
14574,292,-31.573555,50,0.0,0.003424657534246575,-5.549626
14624,293,-29.059857,50,0.0,0.0034129692832764505,-5.549626
14674,294,-14.053171,50,0.0,0.003401360544217687,-5.549626
14724,295,-35.216209,50,0.0,0.003389830508474576,-5.549626
14774,296,-20.202723,50,0.0,0.0033783783783783786,-5.549626
14824,297,-22.110348,50,0.0,0.003367003367003367,-5.549626
14874,298,-17.467603,50,0.0,0.003355704697986577,-5.549626
14924,299,-17.453686,50,0.0,0.0033444816053511705,-5.549626
14974,300,-27.380227,50,0.0,0.0033333333333333335,-5.549626
15024,301,-26.814791,50,0.0,0.0033222591362126247,-5.549626
15074,302,-14.650775,50,0.0,0.0033112582781456954,-5.549626
15124,303,-29.420997,50,0.0,0.0033003300330033004,-5.549626
15174,304,-6.581023,50,0.0,0.003289473684210526,-5.549626
15224,305,-22.019275,50,0.0,0.003278688524590164,-5.549626
15274,306,-25.754262,50,0.0,0.0032679738562091504,-5.549626
15324,307,-17.627664,50,0.0,0.003257328990228013,-5.549626
15374,308,-25.406122,50,0.0,0.003246753246753247,-5.549626
15424,309,-16.253379,50,0.0,0.003236245954692557,-5.549626
15474,310,-20.12005,50,0.0,0.0032258064516129032,-5.549626
15524,311,-22.310134,50,0.0,0.003215434083601286,-5.549626
15574,312,-21.549238,50,0.0,0.003205128205128205,-5.549626
15624,313,-11.697059,50,0.0,0.003194888178913738,-5.549626
15674,314,-14.132341,50,0.0,0.0031847133757961785,-5.549626
15724,315,-17.448691,50,0.0,0.0031746031746031746,-5.549626
15774,316,-26.877034,50,0.0,0.0031645569620253164,-5.549626
15824,317,-29.564052,50,0.0,0.0031545741324921135,-5.549626
15874,318,-25.06901,50,0.0,0.0031446540880503146,-5.549626
15924,319,-21.84103,50,0.0,0.003134796238244514,-5.549626
15974,320,-34.674259,50,0.0,0.003125,-5.549626
16024,321,-15.984942,50,0.0,0.003115264797507788,-5.549626
16074,322,-16.887863,50,0.0,0.003105590062111801,-5.549626
16124,323,-19.615997,50,0.0,0.0030959752321981426,-5.549626
16174,324,-24.911625,50,0.0,0.0030864197530864196,-5.549626
16224,325,-29.89171,50,0.0,0.003076923076923077,-5.549626
16274,326,-14.709284,50,0.0,0.003067484662576687,-5.549626
16324,327,-17.400444,50,0.0,0.0030581039755351682,-5.549626
16374,328,-16.228376,50,0.0,0.003048780487804878,-5.549626
16424,329,-10.546421,50,0.0,0.00303951367781155,-5.549626
16474,330,-15.909258,50,0.0,0.0030303030303030303,-5.549626
16524,331,-34.270056,50,0.0,0.0030211480362537764,-5.549626
16574,332,-12.215509,50,0.0,0.0030120481927710845,-5.549626
16624,333,-16.257117,50,0.0,0.003003003003003003,-5.549626
16674,334,-18.905021,50,0.0,0.0029940119760479044,-5.549626
16724,335,-21.71366,50,0.0,0.0029850746268656717,-5.549626
16774,336,-31.195804,50,0.0,0.002976190476190476,-5.549626
16824,337,-18.159343,50,0.0,0.002967359050445104,-5.549626
