Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
11414,229,-29.89128,50,0.0,0.004366812227074236,-4.816974
11464,230,-22.173411,50,0.0,0.004347826086956522,-4.816974
11514,231,-15.613322,50,0.0,0.004329004329004329,-4.816974
11564,232,-20.463016,50,0.0,0.004310344827586207,-4.816974
11614,233,-19.701541,50,0.0,0.004291845493562232,-4.816974
11664,234,-32.505377,50,0.0,0.004273504273504274,-4.816974
11714,235,-20.547538,50,0.0,0.00425531914893617,-4.816974
11764,236,-25.194726,50,0.0,0.00423728813559322,-4.816974
11814,237,-16.176796,50,0.0,0.004219409282700422,-4.816974
11864,238,-22.761065,50,0.0,0.004201680672268907,-4.816974
11914,239,-28.589216,50,0.0,0.0041841004184100415,-4.816974
11964,240,-27.979397,50,0.0,0.004166666666666667,-4.816974
12014,241,-28.754451,50,0.0,0.004149377593360996,-4.816974
12064,242,-12.177018,50,0.0,0.004132231404958678,-4.816974
12114,243,-23.57626,50,0.0,0.00411522633744856,-4.816974
12164,244,-21.725457,50,0.0,0.004098360655737705,-4.816974
12214,245,-28.499216,50,0.0,0.004081632653061225,-4.816974
12264,246,-21.020708,50,0.0,0.0040650406504065045,-4.816974
12314,247,-20.9743,50,0.0,0.004048582995951417,-4.816974
12364,248,-25.483254,50,0.0,0.004032258064516129,-4.816974
12414,249,-30.677164,50,0.0,0.004016064257028112,-4.816974
12464,250,-26.644359,50,0.0,0.004,-4.816974
12514,251,-26.633801,50,0.0,0.00398406374501992,-4.816974
12564,252,-15.247343,50,0.0,0.003968253968253968,-4.816974
12614,253,-30.524138,50,0.0,0.003952569169960474,-4.816974
12664,254,-24.437088,50,0.0,0.003937007874015748,-4.816974
12714,255,-29.161229,50,0.0,0.00392156862745098,-4.816974
12764,256,-32.295603,50,0.0,0.00390625,-4.816974
12814,257,-17.239539,50,0.0,0.0038910505836575876,-4.816974
12864,258,-21.140478,50,0.0,0.003875968992248062,-4.816974
12914,259,-21.166832,50,0.0,0.003861003861003861,-4.816974
12964,260,-9.176875,50,0.0,0.0038461538461538464,-4.816974
13014,261,-21.664688,50,0.0,0.0038314176245210726,-4.816974
13064,262,-21.759122,50,0.0,0.003816793893129771,-4.816974
13114,263,-40.031494,50,0.0,0.0038022813688212928,-4.816974
13164,264,-9.885637,50,0.0,0.003787878787878788,-4.816974
13214,265,-27.415756,50,0.0,0.0037735849056603774,-4.816974
13264,266,-19.330885,50,0.0,0.0037593984962406013,-4.816974
13314,267,-16.715472,50,0.0,0.003745318352059925,-4.816974
13364,268,-28.961836,50,0.0,0.0037313432835820895,-4.816974
13414,269,-9.539004,50,0.0,0.0037174721189591076,-4.816974
13464,270,-24.599961,50,0.0,0.003703703703703704,-4.816974
13514,271,-12.651816,50,0.0,0.0036900369003690036,-4.816974
13564,272,-14.659829,50,0.0,0.003676470588235294,-4.816974
13614,273,-19.794269,50,0.0,0.003663003663003663,-4.816974
13664,274,-13.205283,50,0.0,0.0036496350364963502,-4.816974
13714,275,-21.271456,50,0.0,0.0036363636363636364,-4.816974
13764,276,-28.018363,50,0.0,0.0036231884057971015,-4.816974
13814,277,-25.90559,50,0.0,0.0036101083032490976,-4.816974
13864,278,-12.387971,50,0.0,0.0035971223021582736,-4.816974
13914,279,-19.875411,50,0.0,0.0035842293906810036,-4.816974
13964,280,-21.860509,50,0.0,0.0035714285714285713,-4.816974
14014,281,-25.962553,50,0.0,0.0035587188612099642,-4.816974
14064,282,-19.801188,50,0.0,0.0035460992907801418,-4.816974
14114,283,-29.906759,50,0.0,0.0035335689045936395,-4.816974
14164,284,-31.331289,50,0.0,0.0035211267605633804,-4.816974
14214,285,-10.791373,50,0.0,0.0035087719298245615,-4.816974
14264,286,-14.663077,50,0.0,0.0034965034965034965,-4.816974
14314,287,-15.125054,50,0.0,0.003484320557491289,-4.816974
14364,288,-9.296903,50,0.0,0.003472222222222222,-4.816974
14414,289,-25.233765,50,0.0,0.0034602076124567475,-4.816974
14464,290,-26.174941,50,0.0,0.0034482758620689655,-4.816974
14514,291,-21.702202,50,0.0,0.003436426116838488,-4.816974
14564,292,-23.250212,50,0.0,0.003424657534246575,-4.816974
14614,293,-20.005171,50,0.0,0.0034129692832764505,-4.816974
14664,294,-22.817513,50,0.0,0.003401360544217687,-4.816974
14714,295,-20.45509,50,0.0,0.003389830508474576,-4.816974
