rollout/success_rate,train/std,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/ent_coef,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
0.25,0.0433652400970459,280613,82,3401,40.24,-9.218010589999999,6250,270612,0.001342572271823883,0.009459367487579584,0.0001,-0.9432142972946167,2.0644168853759766,,,
0.23000000417232513,0.04335591942071915,281070,82,3407,41.03,-9.175586099999999,6260,271068,0.0013423404016066343,0.01436866307631135,0.0001,0.09011274576187134,1.9611875712871552,,,
0.23999999463558197,0.04334282875061035,281438,82,3411,40.92,-9.042598969999998,6270,271436,0.0013412814878392965,0.010740807047113776,0.0001,-0.1999541074037552,2.016391932964325,,,
0.25999999046325684,0.04334428161382675,281734,82,3414,40.08,-8.741114089999998,6280,271732,0.0013411101244855672,0.013769264449365437,0.0001,2.3869802355766296,1.93264040350914,,,
0.25999999046325684,0.0433347225189209,282153,82,3419,40.09,-8.701153549999999,6290,272152,0.0013366150087676942,0.012995120603591204,0.0001,2.354357808828354,1.9368931651115417,,,
0.25,0.04332532733678818,282572,82,3424,40.55,-8.764533629999999,6300,272568,0.0013312564406078309,0.008320643450133502,0.0001,-1.9581804424524307,1.9488608241081238,,,
0.23999999463558197,0.043319713324308395,283032,82,3430,40.99,-9.02481117,6310,273028,0.0013280698913149536,0.012704205932095647,0.0001,-2.155789852142334,1.9847548305988312,,,
0.25999999046325684,0.043306197971105576,283371,82,3434,39.72,-8.71837759,6320,273368,0.001324982789810747,0.015086243627592921,0.0001,2.204179883003235,1.9668109118938446,,,
0.27000001072883606,0.0433071069419384,283743,82,3438,39.27,-8.970605149999999,6330,273740,0.0013282917498145252,0.008411772781983018,0.0001,-1.2875113487243652,1.9597344100475311,,,
0.2800000011920929,0.04329831525683403,284170,82,3443,38.87,-9.187607100000001,6340,274168,0.0013323633465915918,0.010334152961149812,0.0001,1.0264394134283066,2.003374010324478,,,
0.2800000011920929,0.04329341650009155,284519,82,3447,39.06,-9.11542181,6350,274516,0.0013330844521988183,0.0075857824413105845,0.0001,0.7209974676370621,1.9601089656352997,,,
0.3400000035762787,0.04329272359609604,284732,82,3450,36.62,-8.98842335,6360,274728,0.0013330862566363066,0.0112600470893085,0.0001,0.6541790962219238,1.9109261333942413,,,
0.3100000023841858,0.04326779767870903,285189,82,3455,37.51,-9.152041200000001,6370,275188,0.0013286593602970243,0.00916894432157278,0.0001,-0.5246317386627197,1.9401287734508514,,,
0.28999999165534973,0.04327484220266342,285571,82,3460,38.37,-9.25401646,6380,275568,0.0013314581010490656,0.013679706025868654,0.0001,-1.7363635897636414,1.9778415858745575,,,
0.27000001072883606,0.04327520355582237,286071,82,3466,39.18,-9.44784888,6390,276068,0.0013308869092725217,0.010361863649450243,0.0001,2.4172015488147736,2.0226352214813232,,,
0.28999999165534973,0.04327201843261719,286424,82,3470,38.52,-9.191548749999999,6400,276420,0.0013298587291501462,0.012306113261729479,0.0001,-2.3379132095724344,1.9067855179309845,,,
0.3199999928474426,0.04325442761182785,286775,82,3474,37.43,-9.07733799,6410,276772,0.0013253006618469954,0.0125788445584476,0.0001,3.362378567457199,1.9952120780944824,,,
0.30000001192092896,0.04326134920120239,287201,82,3479,38.3,-9.432743900000002,6420,277200,0.0013267714530229568,0.01354687288403511,0.0001,2.3440716564655304,2.0300849974155426,,,
0.30000001192092896,0.04326178878545761,287592,82,3484,38.49,-9.1144466,6430,277588,0.0013291138166096061,0.01315699249971658,0.0001,3.6098124906420708,1.9849551618099213,,,
0.28999999165534973,0.043265968561172485,288049,82,3489,38.79,-8.849914700000001,6440,278048,0.0013332586677279323,0.015202131820842624,0.0001,1.0351171493530273,1.9779952764511108,,,
0.30000001192092896,0.04327124357223511,288366,82,3493,38.47,-8.837633829999998,6450,278364,0.0013382544566411525,0.00922891334630549,0.0001,1.0144694596529007,1.9504243433475494,,,
0.2800000011920929,0.04327136278152466,288658,82,3497,39.26,-8.586975630000001,6460,278656,0.00133530716993846,0.011303427978418767,0.0001,-1.986473262310028,1.995303064584732,,,
0.2800000011920929,0.043261125683784485,289119,82,3502,39.3,-8.77993014,6470,279116,0.0013358754513319582,0.008893613470718265,0.0001,0.3781491070985794,1.9538921117782593,,,
0.30000001192092896,0.04325971007347107,289403,82,3506,38.32,-8.58853936,6480,279400,0.0013390142121352255,0.010694460943341255,0.0001,-3.3951151594519615,2.0387425422668457,,,
0.33000001311302185,0.04326169937849045,289778,82,3510,37.07,-8.611662189999999,6490,279776,0.0013415803259704262,0.014146039262413979,0.0001,-1.4219948053359985,1.9965879917144775,,,
0.3100000023841858,0.04326273128390312,290203,82,3515,37.79,-9.05498541,6500,280200,0.001346422330243513,0.01290309033356607,0.0001,-0.45693378150463104,1.9499542117118835,,,
0.30000001192092896,0.043261975049972534,290583,82,3519,38.08,-8.891110660000002,6510,280580,0.0013434715801849961,0.0082145722117275,0.0001,-0.21446041017770767,1.9605319499969482,,,
0.3100000023841858,0.043257586658000946,290962,82,3524,37.61,-8.84324974,6520,280960,0.0013401178002823144,0.011703340336680412,0.0001,-2.04370579123497,1.9149931967258453,,,
0.3100000023841858,0.043258294463157654,291343,82,3528,37.51,-8.752153850000001,6530,281340,0.00134099496062845,0.02274500112980604,0.0001,2.826475501060486,1.9781638085842133,,,
0.33000001311302185,0.04326694458723068,291731,82,3533,36.82,-8.72631716,6540,281728,0.0013425290817394853,0.007195536163635552,0.0001,1.7782739102840424,1.9606352746486664,,,
0.30000001192092896,0.043261170387268066,292149,82,3538,37.83,-8.724042890000002,6550,282148,0.0013446405646391213,0.008820689632557333,0.0001,-0.46655142307281494,1.9871955811977386,,,
0.27000001072883606,0.04324907064437866,292565,82,3543,39.07,-9.06475649,6560,282564,0.001343260519206524,0.011100687086582184,0.0001,0.32005932927131653,1.907874584197998,,,
0.28999999165534973,0.0432492159307003,292944,82,3548,38.25,-8.58878364,6570,282940,0.0013436190783977509,0.011217704974114895,0.0001,0.26210765540599823,1.9446493983268738,,,
0.27000001072883606,0.043235789984464645,293331,82,3552,39.28,-8.830066890000001,6580,283328,0.0013384762569330633,0.011571176117286086,0.0001,0.2851199358701706,1.9512430429458618,,,
0.27000001072883606,0.04322890564799309,293707,82,3557,39.29,-8.381001160000002,6590,283704,0.0013377656869124621,0.01163374399766326,0.0001,-2.993429660797119,1.9672706723213196,,,
0.2800000011920929,0.043198905885219574,294075,82,3561,38.72,-7.8483073899999996,6600,284072,0.001332903659204021,0.007397361798211932,0.0001,1.5658457651734352,1.9403414726257324,,,
0.28999999165534973,0.04320317134261131,294408,82,3565,38.25,-7.44759887,6610,284404,0.0013363882899284363,0.02198814251460135,0.0001,0.14882278442382812,1.9264818727970123,,,
0.28999999165534973,0.04319252818822861,294808,82,3570,38.46,-7.66950965,6620,284804,0.001337530033197254,0.013918455922976136,0.0001,1.311561468988657,1.9575869143009186,,,
0.2800000011920929,0.04317774623632431,295229,82,3575,38.86,-8.09062631,6630,285228,0.001337090361630544,0.012681413674727082,0.0001,2.0103986710309982,1.9185753762722015,,,
0.25999999046325684,0.043173253536224365,295689,82,3581,39.58,-8.85053428,6640,285688,0.0013392838300205767,0.009481085697188973,0.0001,-0.24020346999168396,1.9511236548423767,,,
0.28999999165534973,0.04317326471209526,295986,82,3584,38.37,-8.75304158,6650,285984,0.0013416219735518098,0.009928870480507612,0.0001,1.72487473487854,1.9868254363536835,,,
0.3100000023841858,0.0431511253118515,296348,82,3588,37.83,-8.648368859999998,6660,286344,0.0013367727224249393,0.009797949576750398,0.0001,-2.4360638707876205,1.949110507965088,,,
0.3199999928474426,0.043144725263118744,296699,82,3592,37.55,-8.670172979999998,6670,286696,0.001334087923169136,0.015555623918771744,0.0001,1.5636018104851246,1.9558028280735016,,,
0.33000001311302185,0.04314247891306877,297037,82,3596,37.06,-9.095050969999999,6680,287036,0.0013365006307139993,0.016012464417144656,0.0001,1.9420198500156403,1.9353094398975372,,,
0.33000001311302185,0.043143730610609055,297407,82,3601,37.0,-9.244669,6690,287404,0.0013382959004957229,0.014186259359121323,0.0001,-0.7096104174852371,1.9669684767723083,,,
0.3499999940395355,0.04313848167657852,297711,82,3604,36.36,-9.25007291,6700,287708,0.0013379441516008228,0.006987253203988075,0.0001,-0.11100995540618896,1.9154081046581268,,,
0.3700000047683716,0.04313182830810547,297998,82,3608,35.9,-9.374756170000001,6710,287996,0.0013361275487113744,0.014238492934964597,0.0001,2.1594026386737823,1.9744642078876495,,,
0.36000001430511475,0.04311957582831383,298419,82,3613,36.11,-9.429306270000001,6720,288416,0.0013357630232349038,0.014787287451326847,0.0001,1.7702690064907074,1.9573277831077576,,,
0.3700000047683716,0.043119221925735474,298793,82,3617,35.64,-9.154702050000001,6730,288792,0.0013341594894882292,0.01533524040132761,0.0001,3.743388831615448,2.00131031870842,,,
0.3700000047683716,0.04312453418970108,299250,82,3623,35.61,-8.69902468,6740,289248,0.0013318966375663877,0.009407880250364542,0.0001,1.283717803657055,1.9620708227157593,,,
0.3499999940395355,0.04311547800898552,299626,82,3627,36.4,-8.893960429999998,6750,289624,0.0013337508717086166,0.012734015705063939,0.0001,-1.3417694717645645,1.9205495417118073,,,
0.3499999940395355,0.04311634227633476,299962,82,3631,36.14,-8.75251577,6760,289960,0.0013355491682887077,0.020055220229551196,0.0001,3.3535310998559,1.9770379662513733,,,
,,300000,,,,,,289996,0.001336163084488362,0.010439639911055565,0.0001,-2.3512573838233948,2.0008356869220734,-6.9001949499999995,31.35,0.45
0.36000001430511475,0.04310569167137146,300263,82,3639,35.64,-8.742038959999999,6770,290260,0.0013343743921723217,0.009423108072951436,0.0001,-2.5796433240175247,1.9615926444530487,,,
0.36000001430511475,0.04308599233627319,300601,82,3643,35.64,-8.232415350000002,6780,290600,0.0013332055823411793,0.010347824776545167,0.0001,0.3473871946334839,1.9522002041339874,,,
0.3499999940395355,0.04306958615779877,301024,82,3648,36.17,-8.47876511,6790,291020,0.0013323122402653098,0.020187668269500136,0.0001,3.087794244289398,1.9862809777259827,,,
0.3199999928474426,0.04304993152618408,301443,82,3653,37.32,-8.84992694,6800,291440,0.0013371463282965124,0.01764976978302002,0.0001,0.493587851524353,1.9929116666316986,,,
0.28999999165534973,0.04304201528429985,301819,82,3657,38.21,-8.95494152,6810,291816,0.0013377527939155698,0.010871543665416539,0.0001,-0.1018277108669281,1.971565693616867,,,
0.30000001192092896,0.04304230213165283,302190,82,3661,37.71,-8.51582333,6820,292188,0.001338954665698111,0.010016808053478599,0.0001,0.7977674901485443,1.9449564814567566,,,
0.28999999165534973,0.043032895773649216,302618,82,3667,38.25,-8.523044169999999,6830,292616,0.0013381148455664515,0.017171032959595323,0.0001,-2.5535598397254944,1.9716628193855286,,,
0.33000001311302185,0.04303852841258049,302928,82,3670,36.78,-7.8368123600000015,6840,292924,0.001341077935649082,0.013132726307958364,0.0001,1.762338548898697,1.978492945432663,,,
0.3199999928474426,0.043040335178375244,303343,82,3675,37.17,-8.386582540000001,6850,293340,0.0013432932028081268,0.015076639130711555,0.0001,3.0789421796798706,1.8913841843605042,,,
0.3100000023841858,0.043043043464422226,303730,82,3680,37.68,-9.01308513,6860,293728,0.001349400932667777,0.009910630993545055,0.0001,-3.250320255756378,1.9434266090393066,,,
0.3100000023841858,0.043031685054302216,304023,82,3684,37.6,-9.289081249999999,6870,294020,0.001350974547676742,0.01215927698649466,0.0001,0.9495559111237526,1.9176922738552094,,,
0.2800000011920929,0.04303711652755737,304480,82,3689,38.79,-9.80801192,6880,294476,0.0013549222785513848,0.009983996045775712,0.0001,1.5574994087219238,1.9099343121051788,,,
0.28999999165534973,0.04304146021604538,304858,82,3693,38.34,-9.86001777,6890,294856,0.0013587592693511397,0.015099225798621774,0.0001,1.693767473101616,1.9523679912090302,,,
0.30000001192092896,0.043032385408878326,305236,82,3698,37.93,-9.7612554,6900,295232,0.001357187022222206,0.02870381367392838,0.0001,1.5838329792022705,1.9857653081417084,,,
0.3199999928474426,0.04302219673991203,305535,82,3702,37.16,-9.625321739999999,6910,295532,0.001353358500637114,0.008043547393754125,0.0001,0.16260477900505066,1.9432411789894104,,,
0.28999999165534973,0.04301760718226433,306035,82,3708,38.45,-9.96773615,6920,296032,0.0013522534281946719,0.02313645533286035,0.0001,-0.06132395565509796,1.9547825455665588,,,
0.30000001192092896,0.042985886335372925,306425,82,3712,38.07,-9.955973879999998,6930,296424,0.0013473543804138899,0.011231031268835068,0.0001,-1.8442198038101196,1.9404787123203278,,,
0.27000001072883606,0.04298854619264603,306844,82,3717,39.16,-10.439622460000002,6940,296840,0.0013442408526316285,0.008762864163145423,0.0001,-1.5065146535634995,1.8963080048561096,,,
0.27000001072883606,0.04298078641295433,307262,82,3722,39.19,-9.94919956,6950,297260,0.001340691262157634,0.010652426164597273,0.0001,1.8222181871533394,1.9283556938171387,,,
0.27000001072883606,0.04297634959220886,307639,82,3727,39.09,-9.29347751,6960,297636,0.0013400238531176,0.016673119505867362,0.0001,-1.3371327593922615,1.9484019577503204,,,
0.23999999463558197,0.04296162724494934,308056,82,3732,40.33,-9.418155500000001,6970,298052,0.0013361646560952067,0.009000500664114952,0.0001,1.329773485660553,1.9474447071552277,,,
0.25999999046325684,0.0429556630551815,308430,82,3736,39.5,-9.374010340000002,6980,298428,0.0013336529082152992,0.012767431093379855,0.0001,-2.213832050561905,1.9705713987350464,,,
0.27000001072883606,0.042950939387083054,308784,82,3740,39.26,-9.12660124,6990,298780,0.0013338174612727016,0.010938285267911851,0.0001,0.46521955728530884,1.897619754076004,,,
0.27000001072883606,0.04294519126415253,309163,82,3745,39.27,-9.01756425,7000,299160,0.0013336974079720676,0.016630751313641667,0.0001,1.6028270535171032,1.9479251205921173,,,
0.25999999046325684,0.04293578118085861,309508,82,3749,39.73,-9.222638159999999,7010,299504,0.001333947031525895,0.012440997641533613,0.0001,-3.159020483493805,1.9513979852199554,,,
0.2800000011920929,0.04293859750032425,309926,82,3754,38.91,-9.10763513,7020,299924,0.0013366236235015094,0.008705550688318908,0.0001,1.1521353274583817,1.9420665800571442,,,
0.27000001072883606,0.04293924570083618,310345,82,3759,39.2,-8.79151222,7030,300344,0.0013354114489629865,0.013855020981281996,0.0001,-2.9931758046150208,1.957434594631195,,,
0.30000001192092896,0.0429399311542511,310663,82,3763,38.19,-8.59986812,7040,300660,0.0013355058326851577,0.012843475909903646,0.0001,-0.20149047672748566,1.9345019161701202,,,
0.30000001192092896,0.04293812811374664,311078,82,3768,38.16,-8.70470077,7050,301076,0.001333397114649415,0.009843150619417429,0.0001,0.330711305141449,1.9504756331443787,,,
0.28999999165534973,0.04291155934333801,311508,82,3773,38.69,-9.68492534,7060,301504,0.0013303883606567979,0.01397284958511591,0.0001,0.3286130130290985,1.9273647665977478,,,
0.30000001192092896,0.04289986193180084,311884,82,3777,38.28,-9.58158232,7070,301880,0.0013294641976244748,0.01741528674028814,0.0001,-3.430495008826256,1.8997331857681274,,,
0.30000001192092896,0.04290498420596123,312255,82,3782,38.25,-9.567529700000001,7080,302252,0.0013291258946992457,0.013895710930228233,0.0001,-1.740053415298462,1.938229501247406,,,
0.2800000011920929,0.04292013496160507,312676,82,3787,38.92,-9.699423410000001,7090,302672,0.0013286008615978062,0.01024385984055698,0.0001,-0.06152692437171936,1.9474716782569885,,,
0.25999999046325684,0.04291209578514099,313136,82,3792,39.73,-10.295847429999998,7100,303132,0.001325516786891967,0.016266551101580262,0.0001,0.8970188498497009,1.94851154088974,,,
0.23999999463558197,0.042904943227767944,313561,82,3797,40.53,-10.663185180000001,7110,303560,0.001321230549365282,0.007851071422919631,0.0001,-1.304481029510498,1.9729047417640686,,,
0.23999999463558197,0.042905043810606,313974,82,3802,40.48,-10.637482980000001,7120,303972,0.001323347183642909,0.01569957542233169,0.0001,0.8212979286909103,1.9857440292835236,,,
0.25,0.04290416091680527,314371,82,3807,40.26,-10.93544151,7130,304368,0.0013232468627393246,0.009920239681378007,0.0001,-0.8682646453380585,1.9414750635623932,,,
0.25,0.04290572553873062,314676,82,3810,40.13,-10.76539472,7140,304672,0.0013234642101451755,0.0165930837392807,0.0001,-3.5960280895233154,1.933873862028122,,,
0.25999999046325684,0.042883433401584625,315046,82,3815,39.68,-10.665512119999999,7150,305044,0.0013176343345548958,0.01244286447763443,0.0001,-1.3834797143936157,1.9361996054649353,,,
0.27000001072883606,0.042870283126831055,315436,82,3820,39.28,-10.412464819999999,7160,305432,0.0013147340214345604,0.012218590127304196,0.0001,2.1899308562278748,1.9841311275959015,,,
0.25,0.04285862296819687,315901,82,3825,40.17,-10.515491440000003,7170,305900,0.0013133315369486809,0.013943143305368721,0.0001,1.8644002676010132,1.8965624272823334,,,
0.23000000417232513,0.04285130649805069,316359,82,3831,41.04,-10.664958270000001,7180,306356,0.0013141376548446715,0.026386977755464613,0.0001,-1.5107837170362473,1.949511080980301,,,
0.25,0.0428573302924633,316689,82,3835,40.13,-10.508465899999997,7190,306688,0.001314960973104462,0.007693781401030719,0.0001,-2.697044938802719,1.9438201189041138,,,
0.27000001072883606,0.04285307973623276,317070,82,3839,39.34,-10.405347849999998,7200,307068,0.0013160168600734323,0.010037886444479227,0.0001,0.5741930603981018,1.973875492811203,,,
0.28999999165534973,0.04284237325191498,317409,82,3843,38.48,-10.467902469999999,7210,307408,0.001314643450314179,0.01130435848608613,0.0001,2.8790023922920227,1.9567250609397888,,,
0.28999999165534973,0.04283840209245682,317827,82,3848,38.53,-10.51306732,7220,307824,0.0013146392302587628,0.010339081869460642,0.0001,-0.020167380571365356,1.955022156238556,,,
0.28999999165534973,0.0428381972014904,318245,82,3853,38.74,-10.37709663,7230,308244,0.001316458685323596,0.014046655502170324,0.0001,1.2661600410938263,1.9144549667835236,,,
0.25,0.04283946752548218,318714,82,3859,40.38,-11.171085690000002,7240,308712,0.001315947825787589,0.012884641415439546,0.0001,-1.0003145337104797,1.950831413269043,,,
0.25,0.04284132644534111,319090,82,3863,40.44,-11.42776997,7250,309088,0.0013127989077474922,0.015899122809059918,0.0001,0.13625281304121017,1.9243617951869965,,,
0.25999999046325684,0.042835526168346405,319427,82,3867,39.91,-10.843462279999997,7260,309424,0.001310468913288787,0.006647682515904307,0.0001,1.1196196675300598,1.9482520520687103,,,
0.27000001072883606,0.042835064232349396,319842,82,3872,39.41,-10.66083388,7270,309840,0.0013123277749400586,0.01569015986751765,0.0001,-2.9009349457919598,1.930019050836563,,,
,,320000,,,,,,309996,0.001312360807787627,0.009671990061178803,0.0001,-0.30462080240249634,1.9950686693191528,-5.8514062000000004,30.6,0.5
0.3199999928474426,0.04284314438700676,320106,82,3879,37.47,-10.62140214,7280,310104,0.0013145959819667041,0.009939548093825579,0.0001,-0.2814532220363617,1.989258348941803,,,
0.33000001311302185,0.0428350567817688,320413,82,3883,37.24,-10.629460559999998,7290,310412,0.001314666646067053,0.010484456084668636,0.0001,1.1366481930017471,1.913564682006836,,,
0.33000001311302185,0.04283842444419861,320790,82,3887,37.2,-10.15982786,7300,310788,0.0013177234213799238,0.007923861732706428,0.0001,2.103381484746933,1.9619002640247345,,,
0.33000001311302185,0.04283428192138672,321132,82,3891,37.23,-10.113462530000001,7310,311128,0.0013166828139219433,0.010672655305825174,0.0001,-0.13165417313575745,1.9133655726909637,,,
0.3700000047683716,0.04283083602786064,321375,82,3894,35.48,-9.53386258,7320,311372,0.001315836125286296,0.010015884879976511,0.0001,0.5178514271974564,1.9554718732833862,,,
0.36000001430511475,0.04283539578318596,321792,82,3899,35.47,-9.657876170000002,7330,311788,0.0013145113189239055,0.008432029164396226,0.0001,-0.7741807997226715,2.037288397550583,,,
0.38999998569488525,0.04282543063163757,322141,82,3904,34.27,-9.005628510000001,7340,312140,0.0013084449747111648,0.020904548233374953,0.0001,1.6001406013965607,1.964646577835083,,,
0.38999998569488525,0.042818035930395126,322531,82,3908,34.41,-8.71367116,7350,312528,0.001306570542510599,0.011431846767663956,0.0001,-1.5913884229958057,2.004298597574234,,,
0.3700000047683716,0.04281866177916527,322964,82,3914,35.37,-9.82774633,7360,312960,0.0013057051110081375,0.01004866452421993,0.0001,2.6737614572048187,2.0029477179050446,,,
0.38999998569488525,0.042817533016204834,323307,82,3918,34.65,-9.58668742,7370,313304,0.001307029277086258,0.02793559990823269,0.0001,-1.9223753213882446,1.941243827342987,,,
0.36000001430511475,0.042808130383491516,323679,82,3922,35.73,-8.918970640000001,7380,313676,0.0013045650266576558,0.011516708182170987,0.0001,2.089384414255619,1.9491565227508545,,,
0.3499999940395355,0.04280740022659302,324011,82,3926,35.98,-8.94880532,7390,314008,0.0013058721087872982,0.019901978317648172,0.0001,2.967455107718706,1.9912541508674622,,,
0.3400000035762787,0.04278901219367981,324433,82,3931,36.43,-9.087715780000002,7400,314432,0.00129982121870853,0.018173259450122714,0.0001,-1.269752860069275,1.909384399652481,,,
0.3400000035762787,0.04278118535876274,324781,82,3935,36.49,-8.85454519,7410,314780,0.0012950736854691058,0.007853640476241708,0.0001,0.18557856231927872,1.9696706533432007,,,
0.3100000023841858,0.04277312383055687,325163,82,3939,37.88,-8.95392529,7420,315160,0.0012923163885716349,0.008103583590127528,0.0001,-1.7967022061347961,1.9668028652668,,,
0.3199999928474426,0.0427677184343338,325563,82,3944,37.71,-8.964517639999999,7430,315560,0.0012880995636805892,0.008961580460891128,0.0001,-2.0849908888339996,1.9079440236091614,,,
0.3499999940395355,0.042765215039253235,325781,82,3946,36.4,-8.78356059,7440,315780,0.0012898452405352145,0.011845926754176617,0.0001,0.6486960723996162,1.9334290325641632,,,
0.3499999940395355,0.042755305767059326,326155,82,3951,36.24,-8.6692621,7450,316152,0.001285218255361542,0.012275099521502852,0.0001,-3.3431210219860077,1.9431527853012085,,,
0.36000001430511475,0.04274677485227585,326536,82,3955,35.72,-7.679784340000001,7460,316532,0.0012835696979891509,0.007967897225171328,0.0001,1.4805931448936462,1.9861046969890594,,,
0.3199999928474426,0.04275016114115715,327036,82,3961,37.29,-8.5040809,7470,317032,0.0012856392422690988,0.0201978818513453,0.0001,-2.805578798055649,1.9380528032779694,,,
0.3199999928474426,0.042746882885694504,327418,82,3965,37.39,-8.93267891,7480,317416,0.001285529026063159,0.008183157653547823,0.0001,-0.8453261852264404,1.9999356269836426,,,
0.3100000023841858,0.04273347556591034,327796,82,3970,37.85,-8.717573360000001,7490,317792,0.0012809144100174308,0.00929708278272301,0.0001,1.834394782781601,1.9994954466819763,,,
0.33000001311302185,0.042736463248729706,328156,82,3974,37.23,-8.639906609999999,7500,318152,0.0012769867025781423,0.009994404972530901,0.0001,-0.07662957906723022,2.0166081488132477,,,
0.3199999928474426,0.0427294485270977,328537,82,3979,37.56,-8.40645065,7510,318536,0.0012744843843393028,0.011856465367600322,0.0001,-1.8425243645906448,1.9262444376945496,,,
0.3199999928474426,0.04270584508776665,328927,82,3984,37.64,-8.70177823,7520,318924,0.0012673900346271694,0.014658714644610882,0.0001,-0.9306917190551758,1.955504834651947,,,
0.3199999928474426,0.04270011931657791,329313,82,3988,37.5,-9.139162209999999,7530,319312,0.0012668959388975054,0.013562932377681136,0.0001,1.345823511481285,1.9163070023059845,,,
0.27000001072883606,0.042685892432928085,329730,82,3993,39.49,-9.53905442,7540,319728,0.0012661012005992234,0.008031278499402106,0.0001,-2.099276304244995,1.9573993384838104,,,
0.2800000011920929,0.04267796128988266,330087,82,3997,39.32,-10.061983699999999,7550,320084,0.0012673505989369005,0.013585446868091822,0.0001,1.0383158475160599,1.9013106226921082,,,
0.28999999165534973,0.04267522320151329,330420,82,4001,38.84,-9.941083910000001,7560,320416,0.0012673673627432436,0.011759882559999824,0.0001,1.4892428517341614,1.9386375546455383,,,
0.3100000023841858,0.04266161844134331,330842,82,4006,38.06,-9.59521491,7570,320840,0.0012678317725658417,0.030505848582834005,0.0001,-0.2673851028084755,1.9276681244373322,,,
0.3100000023841858,0.04267139360308647,331213,82,4011,37.95,-9.68120988,7580,321212,0.0012719953374471515,0.019421382807195187,0.0001,-0.5960496664047241,1.8954790234565735,,,
0.33000001311302185,0.042667508125305176,331499,82,4014,37.03,-9.83476917,7590,321496,0.001270065549761057,0.012964809313416481,0.0001,-2.176497161388397,1.9607382714748383,,,
0.3400000035762787,0.0426684133708477,331795,82,4018,36.39,-9.671028829999997,7600,321792,0.0012681048829108477,0.011410381644964218,0.0001,2.8966702669858932,1.8948934972286224,,,
0.3199999928474426,0.04264628142118454,332250,82,4023,37.13,-9.90461981,7610,322248,0.0012641837820410728,0.009676905814558268,0.0001,-0.13495448231697083,1.9425272047519684,,,
0.3100000023841858,0.04265083372592926,332670,82,4028,37.43,-10.08762269,7620,322668,0.0012628909898921847,0.015923420898616314,0.0001,-2.458829402923584,1.9325723350048065,,,
0.3199999928474426,0.04265056550502777,333018,82,4032,37.05,-9.77187697,7630,323016,0.0012604391085915267,0.02321033296175301,0.0001,0.964465320110321,1.9212544560432434,,,
0.3100000023841858,0.042631618678569794,333476,82,4037,37.46,-9.98384185,7640,323472,0.0012554507120512426,0.014250065665692091,0.0001,-0.8787238225340843,1.9095636904239655,,,
0.3199999928474426,0.042611658573150635,333769,82,4041,36.82,-9.46851091,7650,323768,0.0012500470329541713,0.015922070713713765,0.0001,-1.0777392089366913,1.9061076045036316,,,
0.3400000035762787,0.042609766125679016,334024,82,4044,36.04,-9.14285127,7660,324020,0.0012481765006668866,0.014258847339078784,0.0001,0.5785056054592133,1.8722841143608093,,,
0.36000001430511475,0.042611002922058105,334366,82,4048,35.24,-8.58105731,7670,324364,0.0012469620269257575,0.018042088951915503,0.0001,-3.790058135986328,1.9702152907848358,,,
0.36000001430511475,0.04260604828596115,334743,82,4052,35.3,-8.35014544,7680,324740,0.0012413905642461032,0.012259328039363027,0.0001,0.6208855956792831,1.9134255051612854,,,
0.3499999940395355,0.04260512441396713,335081,82,4056,35.82,-8.440263430000002,7690,325080,0.0012395081866998225,0.014222226105630398,0.0001,-0.004703789949417114,1.9504594504833221,,,
0.3199999928474426,0.04259287565946579,335500,82,4062,37.05,-8.9281662,7700,325496,0.0012343901908025146,0.015372978057712317,0.0001,-0.8866220116615295,1.9689993262290955,,,
0.3400000035762787,0.04258204996585846,335886,82,4066,36.36,-8.88853713,7710,325884,0.0012300540402065963,0.01106566097587347,0.0001,1.3619296066462994,1.9622943103313446,,,
0.3700000047683716,0.0425659716129303,336176,82,4070,35.06,-8.72456189,7720,326172,0.0012251232983544469,0.016037730034440756,0.0001,1.7092525362968445,1.896169513463974,,,
0.3499999940395355,0.04254899546504021,336600,82,4075,35.82,-8.67665394,7730,326596,0.0012240417127031833,0.0114809051156044,0.0001,3.79740709066391,1.9185075461864471,,,
0.3700000047683716,0.04254157841205597,336972,82,4079,34.96,-8.669152930000001,7740,326968,0.001226031017722562,0.008471828303299844,0.0001,0.32958726584911346,1.9542409479618073,,,
0.3400000035762787,0.04252498596906662,337398,82,4084,36.29,-8.769704189999997,7750,327396,0.0012260625953786075,0.016644218005239964,0.0001,0.35434460639953613,1.9181268811225891,,,
0.30000001192092896,0.04252240061759949,337814,82,4089,37.9,-9.223591789999999,7760,327812,0.001225882995640859,0.010721034370362759,0.0001,0.5289616882801056,1.9355548620224,,,
0.30000001192092896,0.04250785708427429,338147,82,4093,37.81,-9.674954999999999,7770,328144,0.0012211801076773554,0.009811052004806697,0.0001,1.460492193698883,1.9346516132354736,,,
0.28999999165534973,0.042499642819166183,338567,82,4098,38.24,-9.821190360000001,7780,328564,0.001214074029121548,0.01049491623416543,0.0001,-1.2673372328281403,2.0337368845939636,,,
