rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/actor_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
49.72,-20.78925816,1690,0.009999999776482582,84488,311,271,0.05028131604194641,-17.049049377441406,0.1545964926481247,0.0001,-9.182624816894531,18621,0.021791692823171616,,,
49.72,-20.95143237,1700,0.009999999776482582,85000,313,271,0.05027874931693077,-16.793533325195312,0.15262944996356964,0.0001,-9.768582344055176,18749,0.021248633041977882,,,
50.0,-20.96009525,1710,0.0,85488,315,271,0.05028083920478821,-16.578350067138672,0.15077923238277435,0.0001,-9.546106338500977,18871,0.07259666919708252,,,
50.0,-21.268872130000005,1720,0.0,86000,317,271,0.05027671903371811,-16.429790496826172,0.14885768294334412,0.0001,-10.804939270019531,18999,0.028658952564001083,,,
50.0,-21.147100310000006,1730,0.0,86488,319,271,0.05028271675109863,-16.258190155029297,0.14705954492092133,0.0001,-10.065052032470703,19121,0.3935757279396057,,,
50.0,-21.211574279999994,1740,0.0,87000,321,271,0.05028610676527023,-15.942975997924805,0.14518290758132935,0.0001,-9.341869354248047,19249,0.019344709813594818,,,
50.0,-21.42011613,1750,0.0,87488,322,270,0.0502849817276001,-15.828868865966797,0.14342328906059265,0.0001,-9.838536262512207,19371,0.039716824889183044,,,
50.0,-21.638603270000004,1760,0.0,88000,324,270,0.050283901393413544,-15.540128707885742,0.14159798622131348,0.0001,-10.543326377868652,19499,0.02294478937983513,,,
50.0,-21.75734709,1770,0.0,88488,326,270,0.05028776824474335,-15.27767562866211,0.1398969441652298,0.0001,-9.30112075805664,19621,0.147493377327919,,,
50.0,-21.69440478,1780,0.0,89000,328,270,0.050293441861867905,-15.180120468139648,0.13811887800693512,0.0001,-10.210108757019043,19749,0.07876698672771454,,,
50.0,-21.83005502,1790,0.0,89488,330,270,0.0502910390496254,-14.926959991455078,0.136449933052063,0.0001,-9.4009370803833,19871,0.013919947668910027,,,
50.0,-21.755192650000005,1800,0.0,90000,332,270,0.05029536411166191,-14.737346649169922,0.13471175730228424,0.0001,-9.913704872131348,19999,0.014366625808179379,,,
50.0,-21.88822035000001,1810,0.0,90488,334,270,0.05029286444187164,-14.629484176635742,0.13307926058769226,0.0001,-9.496524810791016,20121,0.016859784722328186,,,
50.0,-21.787398800000002,1820,0.0,91000,336,270,0.05029703676700592,-14.320901870727539,0.13139107823371887,0.0001,-10.023354530334473,20249,0.012457421980798244,,,
50.0,-21.78344687,1830,0.0,91488,338,270,0.050300389528274536,-14.168783187866211,0.12980124354362488,0.0001,-10.123920440673828,20371,0.4588310420513153,,,
50.0,-21.613263850000003,1840,0.0,92000,340,270,0.05029815435409546,-13.929792404174805,0.12814325094223022,0.0001,-10.188461303710938,20499,0.012021861970424652,,,
50.0,-21.547643089999998,1850,0.0,92488,342,270,0.050296030938625336,-13.783891677856445,0.1265832930803299,0.0001,-10.754539489746094,20621,0.045604005455970764,,,
50.0,-21.6626628,1860,0.0,93000,344,270,0.05029559135437012,-13.636618614196777,0.1249857172369957,0.0001,-10.276095390319824,20749,0.011131659150123596,,,
50.0,-21.682299429999997,1870,0.0,93488,346,270,0.050298891961574554,-13.361146926879883,0.12347206473350525,0.0001,-10.449774742126465,20871,0.022348908707499504,,,
50.0,-21.355155160000002,1880,0.0,94000,347,270,0.050296347588300705,-13.288457870483398,0.12189795076847076,0.0001,-10.106861114501953,20999,0.012668345123529434,,,
50.0,-20.82497184,1890,0.0,94488,349,270,0.05029819533228874,-13.113710403442383,0.12042520940303802,0.0001,-9.979909896850586,21121,0.05759773775935173,,,
50.0,-20.626125669999997,1900,0.0,95000,351,270,0.050297580659389496,-12.986926078796387,0.11890070140361786,0.0001,-10.68505573272705,21249,0.01851247251033783,,,
50.0,-20.35010096,1910,0.0,95488,353,270,0.05029590427875519,-12.834150314331055,0.11745819449424744,0.0001,-11.702842712402344,21371,0.014179935678839684,,,
50.0,-20.43693592,1920,0.0,96000,355,269,0.050295453518629074,-12.610969543457031,0.115960493683815,0.0001,-9.690584182739258,21499,0.020582737401127815,,,
50.0,-20.0116542,1930,0.0,96488,357,269,0.05029628425836563,-12.45361328125,0.11454924941062927,0.0001,-10.848554611206055,21621,0.008000735193490982,,,
50.0,-19.66935301,1940,0.0,97000,359,269,0.05029962211847305,-12.202482223510742,0.11310630291700363,0.0001,-10.445990562438965,21749,0.1225070059299469,,,
50.0,-19.30249685,1950,0.0,97488,361,269,0.05030719190835953,-12.182395935058594,0.11173209547996521,0.0001,-11.001110076904297,21871,0.043462228029966354,,,
50.0,-19.40345761,1960,0.0,98000,363,269,0.050301045179367065,-11.97580337524414,0.11031799763441086,0.0001,-9.631933212280273,21999,0.012457441538572311,,,
50.0,-19.5076473,1970,0.0,98488,364,269,0.050299547612667084,-11.987215042114258,0.10898473858833313,0.0001,-10.944097518920898,22121,0.042090415954589844,,,
50.0,-19.37366115,1980,0.0,99000,366,269,0.05030636489391327,-11.491838455200195,0.10759826004505157,0.0001,-10.275510787963867,22249,0.04919205605983734,,,
50.0,-19.588131670000003,1990,0.0,99488,368,269,0.05030226707458496,-11.385177612304688,0.10629522055387497,0.0001,-10.97077751159668,22371,0.006384308449923992,,,
50.0,-19.62202311,2000,0.0,100000,370,269,0.05030738562345505,-11.297529220581055,0.10495305061340332,0.0001,-11.48005485534668,22499,0.3053954839706421,,,
50.0,-19.7253151,2010,0.0,100488,372,269,0.05030722916126251,-11.084720611572266,0.1036752462387085,0.0001,-10.961891174316406,22621,0.007700819056481123,,,
50.0,-19.56992569,2020,0.0,101000,374,269,0.05030769854784012,-10.897734642028809,0.10236269235610962,0.0001,-10.70734977722168,22749,0.017266321927309036,,,
50.0,-20.16673818,2030,0.0,101488,376,269,0.05030465126037598,-10.854135513305664,0.10112161189317703,0.0001,-12.505356788635254,22871,0.010242510586977005,,,
50.0,-20.5592831,2040,0.0,102000,378,269,0.0503024086356163,-10.442059516906738,0.09983381628990173,0.0001,-10.76988410949707,22999,0.011823722161352634,,,
50.0,-20.77485142,2050,0.0,102488,380,269,0.05030779168009758,-10.50230884552002,0.0986240804195404,0.0001,-10.79149055480957,23121,0.011258275248110294,,,
50.0,-20.40570567,2060,0.0,103000,382,269,0.050304584205150604,-10.328062057495117,0.09737082570791245,0.0001,-11.28817367553711,23249,0.00669020414352417,,,
50.0,-20.184581350000002,2070,0.0,103488,384,269,0.0503067672252655,-10.09362506866455,0.09619880467653275,0.0001,-11.629965782165527,23371,0.005276111885905266,,,
50.0,-20.25170286,2080,0.0,104000,386,269,0.05030319094657898,-10.038898468017578,0.09498121589422226,0.0001,-11.588089942932129,23499,0.0050635929219424725,,,
50.0,-20.14276414,2090,0.0,104488,388,269,0.05030672252178192,-9.82154655456543,0.09383971989154816,0.0001,-11.648496627807617,23621,0.004889924544841051,,,
50.0,-20.11859292,2100,0.0,105000,390,269,0.05030794069170952,-9.598159790039062,0.09264383465051651,0.0001,-11.270586013793945,23749,0.009290061891078949,,,
50.0,-20.395511600000003,2110,0.0,105488,391,269,0.05030789226293564,-9.62118911743164,0.09152147173881531,0.0001,-11.843713760375977,23871,0.005124230403453112,,,
50.0,-20.490322579999997,2120,0.0,106000,393,269,0.050309520214796066,-9.387277603149414,0.0903606042265892,0.0001,-11.875116348266602,23999,0.010066023096442223,,,
50.0,-20.53458896,2130,0.0,106488,395,269,0.05031628534197807,-9.325104713439941,0.08926898241043091,0.0001,-11.666261672973633,24121,0.014636361971497536,,,
50.0,-20.33306138,2140,0.0,107000,397,269,0.05031478404998779,-9.196818351745605,0.08813387155532837,0.0001,-11.5982666015625,24249,0.020758386701345444,,,
50.0,-20.292855430000003,2150,0.0,107488,399,269,0.050316035747528076,-9.001208305358887,0.08706876635551453,0.0001,-12.415705680847168,24371,0.013846071437001228,,,
50.0,-20.606322340000002,2160,0.0,108000,401,268,0.05031514912843704,-8.866004943847656,0.08596787601709366,0.0001,-11.740866661071777,24499,0.004137024749070406,,,
50.0,-20.653737199999995,2170,0.0,108488,403,268,0.0503116175532341,-8.605220794677734,0.0849354937672615,0.0001,-11.104195594787598,24621,0.005462478846311569,,,
50.0,-20.69697901,2180,0.0,109000,405,268,0.050321973860263824,-8.560613632202148,0.0838618278503418,0.0001,-11.798968315124512,24749,0.008025957271456718,,,
50.0,-20.836846299999998,2190,0.0,109488,407,268,0.05032163858413696,-8.387248992919922,0.08284015208482742,0.0001,-12.70241928100586,24871,0.1383889764547348,,,
50.0,-21.18524638,2200,0.0,110000,409,268,0.05031765624880791,-8.271738052368164,0.08179161697626114,0.0001,-11.94235610961914,24999,0.010987269692122936,,,
50.0,-21.308121879999998,2210,0.0,110488,411,268,0.05031885206699371,-8.127068519592285,0.08080489188432693,0.0001,-12.22639274597168,25121,0.011170843616127968,,,
50.0,-21.39974774,2220,0.0,111000,413,268,0.05031616613268852,-8.088653564453125,0.07977472990751266,0.0001,-11.898176193237305,25249,0.010960688814520836,,,
50.0,-21.117185959999997,2230,0.0,111488,414,268,0.050316210836172104,-7.897204875946045,0.07880651950836182,0.0001,-13.052806854248047,25371,0.00796242244541645,,,
50.0,-21.60721613,2240,0.0,112000,416,268,0.050316017121076584,-7.8030195236206055,0.07780423760414124,0.0001,-13.21069049835205,25499,0.0034535368904471397,,,
50.0,-21.659077010000004,2250,0.0,112488,418,268,0.05031571909785271,-7.765980243682861,0.07685799896717072,0.0001,-15.200578689575195,25621,0.006262233946472406,,,
50.0,-21.67862492,2260,0.0,113000,420,268,0.0503159761428833,-7.450257778167725,0.07588716596364975,0.0001,-11.642536163330078,25749,0.0036807642318308353,,,
50.0,-22.14567172,2270,0.0,113488,422,268,0.05031537637114525,-7.339651584625244,0.07496611773967743,0.0001,-13.16051959991455,25871,0.004411167465150356,,,
50.0,-22.575623070000002,2280,0.0,114000,424,268,0.050310831516981125,-7.205411911010742,0.07400432229042053,0.0001,-12.046930313110352,25999,0.009977590292692184,,,
50.0,-22.72287543,2290,0.0,114488,426,268,0.05031277984380722,-7.072155952453613,0.07310675084590912,0.0001,-12.240304946899414,26121,0.013631393201649189,,,
50.0,-22.811188840000003,2300,0.0,115000,428,268,0.05031506344676018,-6.9406023025512695,0.07218097150325775,0.0001,-12.249305725097656,26249,0.008622819557785988,,,
50.0,-22.807756330000004,2310,0.0,115488,430,268,0.050317537039518356,-6.862943649291992,0.07130933552980423,0.0001,-13.008172988891602,26371,0.010617900639772415,,,
50.0,-22.79547176,2320,0.0,116000,432,268,0.05031457170844078,-6.853236198425293,0.07039809972047806,0.0001,-13.594877243041992,26499,0.0029678079299628735,,,
50.0,-23.145354370000003,2330,0.0,116488,434,268,0.05031266808509827,-6.557727813720703,0.069550521671772,0.0001,-12.166747093200684,26621,0.012038251385092735,,,
50.0,-22.75489262,2340,0.0,117000,435,268,0.05032320320606232,-6.655331611633301,0.06866968423128128,0.0001,-13.779478073120117,26749,0.0074012200348079205,,,
50.0,-22.67735527,2350,0.0,117488,437,268,0.05032115429639816,-6.393364906311035,0.06783469766378403,0.0001,-13.392047882080078,26871,0.007307037245482206,,,
50.0,-22.872892239999995,2360,0.0,118000,439,268,0.05031738802790642,-6.322630405426025,0.06697730720043182,0.0001,-14.327596664428711,26999,0.007391384802758694,,,
50.0,-22.360480140000004,2370,0.0,118488,441,268,0.0503263846039772,-6.14268684387207,0.06616642326116562,0.0001,-13.247699737548828,27121,0.005787065252661705,,,
50.0,-22.093206349999996,2380,0.0,119000,443,268,0.05031979829072952,-6.117079734802246,0.06532119959592819,0.0001,-13.717695236206055,27249,0.009474454447627068,,,
50.0,-22.245650140000006,2390,0.0,119488,445,268,0.05032529681921005,-5.909814834594727,0.064532071352005,0.0001,-13.231378555297852,27371,0.0023102364502847195,,,
50.0,-21.96574208,2400,0.0,120000,447,268,0.05032658576965332,-5.833225250244141,0.06371455639600754,0.0001,-14.062043190002441,27499,0.010168658569455147,,,
50.0,-21.550976370000004,2410,0.0,120488,449,268,0.050320982933044434,-5.9727630615234375,0.06294770538806915,0.0001,-15.696879386901855,27621,0.0037581617943942547,,,
50.0,-21.565460629999997,2420,0.0,121000,451,268,0.050324589014053345,-5.66148567199707,0.06215260922908783,0.0001,-13.396480560302734,27749,0.02862652763724327,,,
50.0,-21.37868958,2430,0.0,121488,453,268,0.050324033945798874,-5.469404220581055,0.06140197813510895,0.0001,-13.706695556640625,27871,0.024956924840807915,,,
50.0,-21.219843179999998,2440,0.0,122000,455,268,0.05032489448785782,-5.4535136222839355,0.060621969401836395,0.0001,-14.177312850952148,27999,0.0027847308665513992,,,
50.0,-21.639195670000003,2450,0.0,122488,457,267,0.05032571405172348,-5.172946929931641,0.05989127606153488,0.0001,-13.075429916381836,28121,0.004919708706438541,,,
50.0,-21.590697770000002,2460,0.0,123000,459,267,0.05032913386821747,-5.285443305969238,0.059134237468242645,0.0001,-13.960140228271484,28249,0.0024548231158405542,,,
50.0,-21.63410141,2470,0.0,123488,460,267,0.05032729357481003,-5.21347188949585,0.05842174217104912,0.0001,-14.241432189941406,28371,0.003768735332414508,,,
50.0,-21.48534426,2480,0.0,124000,462,267,0.050331465899944305,-5.036101818084717,0.05768541991710663,0.0001,-15.682430267333984,28499,0.0019366014748811722,,,
50.0,-20.81420269,2490,0.0,124488,464,267,0.05032962188124657,-4.933597564697266,0.05698110908269882,0.0001,-14.00853157043457,28621,0.0020732232369482517,,,
50.0,-20.686139920000002,2500,0.0,125000,466,267,0.050333112478256226,-4.834144115447998,0.056253738701343536,0.0001,-15.455904006958008,28749,0.006345813162624836,,,
50.0,-20.667078219999997,2510,0.0,125488,468,267,0.05033440887928009,-4.832195281982422,0.055574364960193634,0.0001,-18.57766342163086,28871,0.013205384835600853,,,
50.0,-20.516321010000002,2520,0.0,126000,470,267,0.05033348128199577,-4.641534328460693,0.054864827543497086,0.0001,-15.493510246276855,28999,0.0028894126880913973,,,
50.0,-20.66865696,2530,0.0,126488,472,267,0.05033435672521591,-4.547540664672852,0.05420248582959175,0.0001,-14.649744987487793,29121,0.0016293684020638466,,,
50.0,-20.84587019,2540,0.0,127000,474,267,0.05033719539642334,-4.457324028015137,0.05350949987769127,0.0001,-14.938787460327148,29249,0.0017326398519799113,,,
50.0,-20.420440859999996,2550,0.0,127488,476,267,0.05033780261874199,-4.388664245605469,0.052860911935567856,0.0001,-15.34341049194336,29371,0.002872677519917488,,,
50.0,-19.957009069999998,2560,0.0,128000,478,267,0.05033988878130913,-4.202159404754639,0.05219122767448425,0.0001,-15.16079330444336,29499,0.0015326314605772495,,,
50.0,-20.0419843,2570,0.0,128488,480,267,0.050340425223112106,-4.1550798416137695,0.051552459597587585,0.0001,-13.853567123413086,29621,0.0024944315664470196,,,
50.0,-20.26430074,2580,0.0,129000,482,267,0.05033665522933006,-4.079222202301025,0.05089525505900383,0.0001,-13.089042663574219,29749,0.0026135332882404327,,,
50.0,-20.774472369999998,2590,0.0,129488,484,267,0.05033394694328308,-3.987091302871704,0.05028247460722923,0.0001,-14.162012100219727,29871,0.006332226097583771,,,
50.0,-20.52248833,2600,0.0,130000,486,267,0.05034055560827255,-3.7699851989746094,0.04964965954422951,0.0001,-15.434646606445312,29999,0.0016293171793222427,,,
50.0,-20.71791295,2610,0.0,130488,487,267,0.050345927476882935,-3.885376453399658,0.049050766974687576,0.0001,-14.96992301940918,30121,0.001486929482780397,,,
50.0,-20.67433548,2620,0.0,131000,489,267,0.05034796521067619,-3.7006454467773438,0.04842766746878624,0.0001,-14.874454498291016,30249,0.002057173987850547,,,
50.0,-20.069108299999996,2630,0.0,131488,491,267,0.05034853145480156,-3.610568046569824,0.04783911257982254,0.0001,-14.348705291748047,30371,0.0015026675537228584,,,
50.0,-20.175280869999998,2640,0.0,132000,493,267,0.05034521967172623,-3.4809927940368652,0.04723155125975609,0.0001,-15.833425521850586,30499,0.0019462264608591795,,,
50.0,-20.29165704,2650,0.0,132488,495,267,0.050345566123723984,-3.43142032623291,0.046660616993904114,0.0001,-15.209235191345215,30621,0.0010976172052323818,,,
50.0,-20.37954037,2660,0.0,133000,497,267,0.05034342408180237,-3.42899489402771,0.04606936499476433,0.0001,-15.314873695373535,30749,0.001036230125464499,,,
50.0,-19.87268508,2670,0.0,133488,499,267,0.05034112185239792,-3.3371634483337402,0.04551110416650772,0.0001,-14.589845657348633,30871,0.004363249521702528,,,
50.0,-19.65793318,2680,0.0,134000,501,267,0.05034558102488518,-3.1648311614990234,0.044936325401067734,0.0001,-15.155223846435547,30999,0.001721444190479815,,,
50.0,-19.312691530000002,2690,0.0,134488,503,267,0.05035481974482536,-3.1355507373809814,0.04439001902937889,0.0001,-15.810306549072266,31121,0.00220857048407197,,,
50.0,-19.72310144,2700,0.0,135000,505,267,0.05034911632537842,-3.0886993408203125,0.04382713884115219,0.0001,-16.171573638916016,31249,0.0015833682846277952,,,
50.0,-19.89041941,2710,0.0,135488,507,267,0.05034804344177246,-2.999654769897461,0.043295785784721375,0.0001,-15.759872436523438,31371,0.012200497090816498,,,
50.0,-20.00328258,2720,0.0,136000,509,267,0.05034828186035156,-2.887272357940674,0.04274611175060272,0.0001,-15.828512191772461,31499,0.001659243367612362,,,
50.0,-20.733209900000002,2730,0.0,136488,510,267,0.05034700781106949,-2.8164443969726562,0.04223166033625603,0.0001,-15.564115524291992,31621,0.004106555134057999,,,
50.0,-20.92827682,2740,0.0,137000,512,267,0.05035548657178879,-2.7155466079711914,0.0416998565196991,0.0001,-14.7766752243042,31749,0.01592077873647213,,,
50.0,-21.138853689999998,2750,0.0,137488,514,267,0.05035378038883209,-2.6836018562316895,0.041195522993803024,0.0001,-16.042234420776367,31871,0.0017207713099196553,,,
50.0,-21.07956924,2760,0.0,138000,516,267,0.05035833269357681,-2.5813679695129395,0.04067219793796539,0.0001,-16.72309112548828,31999,0.007258819416165352,,,
50.0,-21.554821549999996,2770,0.0,138488,518,267,0.05035555362701416,-2.4341461658477783,0.04017617553472519,0.0001,-15.9427490234375,32121,0.001986635150387883,,,
50.0,-21.80263161,2780,0.0,139000,520,266,0.05035755783319473,-2.4287796020507812,0.03966920077800751,0.0001,-15.762744903564453,32249,0.0018756826175376773,,,
50.0,-22.036143689999996,2790,0.0,139488,522,266,0.05035564303398132,-2.468665599822998,0.03918709605932236,0.0001,-18.026273727416992,32371,0.0021092065144330263,,,
50.0,-21.970807,2800,0.0,140000,524,266,0.05034761130809784,-2.283867359161377,0.03868850693106651,0.0001,-16.270217895507812,32499,0.0011247133370488882,,,
50.0,-21.857269539999997,2810,0.0,140488,526,266,0.05035293102264404,-2.094235897064209,0.03822078928351402,0.0001,-15.439413070678711,32621,0.0013771525118499994,,,
50.0,-22.038559770000003,2820,0.0,141000,528,266,0.050354570150375366,-2.102701425552368,0.0377354621887207,0.0001,-15.489399909973145,32749,0.0010962698142975569,,,
50.0,-21.59622249,2830,0.0,141488,530,266,0.05035453289747238,-1.961763858795166,0.03728325292468071,0.0001,-15.808273315429688,32871,0.001592508633621037,,,
50.0,-21.59266583,2840,0.0,142000,532,266,0.05036141723394394,-2.080869674682617,0.03681090474128723,0.0001,-17.55636978149414,32999,0.0016865296056494117,,,
50.0,-21.242991560000004,2850,0.0,142488,534,266,0.05035211890935898,-1.8070409297943115,0.036364082247018814,0.0001,-15.30735969543457,33121,0.0013560354709625244,,,
50.0,-21.431543470000005,2860,0.0,143000,536,266,0.050356000661849976,-1.9382209777832031,0.03590395674109459,0.0001,-17.867082595825195,33249,0.002369323745369911,,,
50.0,-21.479585509999996,2870,0.0,143488,537,266,0.050352126359939575,-1.766733169555664,0.035468943417072296,0.0001,-15.60866928100586,33371,0.0019201074028387666,,,
50.0,-21.394543720000005,2880,0.0,144000,539,266,0.05034823343157768,-1.701794147491455,0.03501873090863228,0.0001,-15.819633483886719,33499,0.0010851317783817649,,,
50.0,-21.550354809999998,2890,0.0,144488,541,266,0.05035321041941643,-1.6954028606414795,0.03459670767188072,0.0001,-17.0908203125,33621,0.0026748264208436012,,,
50.0,-21.768358539999998,2900,0.0,145000,543,266,0.050350021570920944,-1.5156784057617188,0.03415549546480179,0.0001,-17.06573486328125,33749,0.0008376363548450172,,,
50.0,-22.069870420000008,2910,0.0,145488,545,266,0.050355538725852966,-1.4727832078933716,0.033743906766176224,0.0001,-16.592788696289062,33871,0.0015901828883215785,,,
50.0,-21.996064830000005,2920,0.0,146000,547,266,0.0503484383225441,-1.5208340883255005,0.03331626579165459,0.0001,-15.91299819946289,33999,0.0012924920301884413,,,
50.0,-21.694103059999996,2930,0.0,146488,549,266,0.050349291414022446,-1.4140205383300781,0.03291156515479088,0.0001,-16.0405330657959,34121,0.0015936919953674078,,,
50.0,-21.17964803,2940,0.0,147000,551,266,0.05035245418548584,-1.3199079036712646,0.03249464929103851,0.0001,-17.18381690979004,34249,0.0047101713716983795,,,
50.0,-21.480840249999996,2950,0.0,147488,553,266,0.05035041272640228,-1.3353267908096313,0.03210294619202614,0.0001,-16.672061920166016,34371,0.0010929155396297574,,,
50.0,-21.499941869999997,2960,0.0,148000,555,266,0.05035412311553955,-1.1410472393035889,0.03169487044215202,0.0001,-16.29631996154785,34499,0.0009178667678497732,,,
50.0,-21.269676450000002,2970,0.0,148488,557,266,0.05035225674510002,-1.2257691621780396,0.03131107985973358,0.0001,-16.040163040161133,34621,0.001062594703398645,,,
50.0,-21.045513939999996,2980,0.0,149000,559,266,0.05035433918237686,-1.0789282321929932,0.03091391548514366,0.0001,-17.65727996826172,34749,0.0007264339365065098,,,
50.0,-20.893433409999997,2990,0.0,149488,561,266,0.05034917593002319,-1.0520174503326416,0.03054078482091427,0.0001,-16.780353546142578,34871,0.0011504055000841618,,,
50.0,-20.707949059999997,3000,0.0,150000,563,266,0.05035247653722763,-0.9270526170730591,0.0301533043384552,0.0001,-16.953414916992188,34999,0.0012010876089334488,,,
50.0,-20.41765226,3010,0.0,150488,564,266,0.05035257339477539,-0.8841811418533325,0.02978656254708767,0.0001,-16.5928955078125,35121,0.0008778240298852324,,,
50.0,-20.58191718,3020,0.0,151000,566,266,0.05035483092069626,-0.8674487471580505,0.029407985508441925,0.0001,-16.801746368408203,35249,0.005059339106082916,,,
50.0,-20.691398229999994,3030,0.0,151488,568,266,0.050356313586235046,-0.840293824672699,0.029053371399641037,0.0001,-16.858007431030273,35371,0.0007640684489160776,,,
50.0,-20.6290076,3040,0.0,152000,570,266,0.05035991594195366,-0.7624398469924927,0.028684360906481743,0.0001,-17.888275146484375,35499,0.0007530009024776518,,,
50.0,-20.821767839999996,3050,0.0,152488,572,266,0.050357431173324585,-0.7117247581481934,0.028338802978396416,0.0001,-17.24432373046875,35621,0.0019461008487269282,,,
50.0,-20.54286892,3060,0.0,153000,574,266,0.05035597085952759,-0.689699113368988,0.027982568368315697,0.0001,-16.991191864013672,35749,0.0009355837246403098,,,
50.0,-20.6544471,3070,0.0,153488,576,266,0.05036438629031181,-0.5634241104125977,0.02764296904206276,0.0001,-18.34784507751465,35871,0.0017247882205992937,,,
50.0,-21.073693979999998,3080,0.0,154000,578,266,0.05036399886012077,-0.5196192264556885,0.02729150466620922,0.0001,-17.612167358398438,35999,0.0016337085980921984,,,
50.0,-21.027074199999998,3090,0.0,154488,580,266,0.05036568269133568,-0.4685038924217224,0.026962291449308395,0.0001,-16.23070526123047,36121,0.0009406341705471277,,,
50.0,-20.77481616,3100,0.0,155000,582,266,0.050364330410957336,-0.46973252296447754,0.026622500270605087,0.0001,-23.13335418701172,36249,0.003460580948740244,,,
50.0,-20.94506912,3110,0.0,155488,584,266,0.050363730639219284,-0.40567752718925476,0.026300475001335144,0.0001,-16.829219818115234,36371,0.002391367219388485,,,
50.0,-20.828372940000005,3120,0.0,156000,586,266,0.050371311604976654,-0.3201083242893219,0.025968674570322037,0.0001,-18.22219467163086,36499,0.001962626352906227,,,
50.0,-21.582246679999994,3130,0.0,156488,588,265,0.0503767728805542,-0.2607589066028595,0.025655820965766907,0.0001,-17.945098876953125,36621,0.000662904349155724,,,
50.0,-22.018310920000005,3140,0.0,157000,590,265,0.0503777377307415,-0.2070496678352356,0.025331590324640274,0.0001,-18.501300811767578,36749,0.000944156083278358,,,
50.0,-21.81788826,3150,0.0,157488,592,265,0.05037621781229973,-0.12440912425518036,0.02502627670764923,0.0001,-17.91027069091797,36871,0.0007297362899407744,,,
50.0,-21.991514289999994,3160,0.0,158000,594,265,0.05038296431303024,-0.09591519832611084,0.024711068719625473,0.0001,-17.23995590209961,36999,0.001453524106182158,,,
50.0,-21.94580747,3170,0.0,158488,596,265,0.050383202731609344,-0.028654171153903008,0.024411264806985855,0.0001,-18.998380661010742,37121,0.003842697711661458,,,
50.0,-21.689724459999997,3180,0.0,159000,598,265,0.050381988286972046,-0.0016238726675510406,0.02410307340323925,0.0001,-17.303659439086914,37249,0.022718757390975952,,,
50.0,-21.961606290000006,3190,0.0,159488,600,265,0.0503845140337944,-0.0019352608360350132,0.023810619488358498,0.0001,-17.83277130126953,37371,0.0010648281313478947,,,
,,,,160000,,,,0.02052692323923111,0.023510368540883064,0.0001,-20.255130767822266,37499,0.08063994348049164,50.0,-21.738804899999998,0.0
50.0,-22.174161679999994,3200,0.0,160000,609,262,0.05038837343454361,,,,,,,,,
50.0,-21.70848904,3210,0.0,160488,611,262,0.05039002001285553,0.04398637264966965,0.02322552539408207,0.0001,-17.87548065185547,37621,0.005012978799641132,,,
50.0,-21.56480523,3220,0.0,161000,613,262,0.05038962885737419,0.04557750001549721,0.022931484505534172,0.0001,-18.596508026123047,37749,0.000935073010623455,,,
50.0,-21.052189639999998,3230,0.0,161488,615,262,0.050391845405101776,0.24153250455856323,0.02265569195151329,0.0001,-18.926088333129883,37871,0.0028885030187666416,,,
50.0,-21.09562399,3240,0.0,162000,617,262,0.05039142072200775,0.22074612975120544,0.0223687794059515,0.0001,-17.879222869873047,37999,0.0016906567616388202,,,
50.0,-20.998625670000003,3250,0.0,162488,620,261,0.05039592832326889,0.33275097608566284,0.022098397836089134,0.0001,-17.940811157226562,38121,0.0111518744379282,,,
50.0,-20.831212450000002,3260,0.0,163000,622,261,0.05040343105792999,0.3271435499191284,0.021818922832608223,0.0001,-19.284591674804688,38249,0.0009218639461323619,,,
50.0,-20.730087080000004,3270,0.0,163488,624,261,0.05039811134338379,0.35121670365333557,0.02155441604554653,0.0001,-18.007518768310547,38371,0.006708893924951553,,,
50.0,-20.517044210000005,3280,0.0,164000,626,261,0.05039725825190544,0.535885214805603,0.02128075435757637,0.0001,-18.97477149963379,38499,0.0009753004997037351,,,
50.0,-20.358616440000002,3290,0.0,164488,628,261,0.05039563775062561,0.4973454177379608,0.02102414332330227,0.0001,-19.27363395690918,38621,0.0011737928725779057,,,
50.0,-20.06968041,3300,0.0,165000,630,261,0.050397567451000214,0.5540241003036499,0.02075725793838501,0.0001,-17.743396759033203,38749,0.0012062161695212126,,,
50.0,-20.19382036,3310,0.0,165488,632,261,0.050392597913742065,0.6182032823562622,0.020504092797636986,0.0001,-19.341073989868164,38871,0.0010913640726357698,,,
50.0,-20.323463439999998,3320,0.0,166000,634,261,0.050401970744132996,0.5521942377090454,0.020246712490916252,0.0001,-19.084487915039062,38999,0.0008864774135872722,,,
50.0,-20.39155407,3330,0.0,166488,636,261,0.05040263384580612,0.6979376077651978,0.020000966265797615,0.0001,-19.169322967529297,39121,0.0009364918805658817,,,
50.0,-20.151263130000004,3340,0.0,167000,639,261,0.050398122519254684,0.7099452018737793,0.01974637061357498,0.0001,-22.003002166748047,39249,0.015821358188986778,,,
50.0,-20.23303563,3350,0.0,167488,641,261,0.05039317160844803,0.66118323802948,0.01950622722506523,0.0001,-18.481630325317383,39371,0.0007291635265573859,,,
