Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
4328,87,-20.762482,50,0.0,0.011494252873563218,-7.066861
4378,88,-22.642045,50,0.0,0.011363636363636364,-7.066861
4428,89,-11.547928,50,0.0,0.011235955056179775,-7.066861
4478,90,-13.065301,50,0.0,0.011111111111111112,-7.066861
4528,91,-17.293333,50,0.0,0.01098901098901099,-7.066861
4578,92,-21.077405,50,0.0,0.010869565217391304,-7.066861
4628,93,-21.39185,50,0.0,0.010752688172043012,-7.066861
4678,94,-26.681011,50,0.0,0.010638297872340425,-7.066861
4728,95,-16.345544,50,0.0,0.010526315789473684,-7.066861
4778,96,-29.780051,50,0.0,0.010416666666666666,-7.066861
4828,97,-21.096223,50,0.0,0.010309278350515464,-7.066861
4878,98,-25.469431,50,0.0,0.01020408163265306,-7.066861
4928,99,-14.277241,50,0.0,0.010101010101010102,-7.066861
4978,100,-22.586772,50,0.0,0.01,-7.066861
5028,101,-10.103702,50,0.0,0.009900990099009901,-7.066861
5078,102,-28.216615,50,0.0,0.00980392156862745,-7.066861
5128,103,-14.841063,50,0.0,0.009708737864077669,-7.066861
5178,104,-15.63619,50,0.0,0.009615384615384616,-7.066861
5228,105,-24.663181,50,0.0,0.009523809523809525,-7.066861
5278,106,-16.235273,50,0.0,0.009433962264150943,-7.066861
5328,107,-16.162577,50,0.0,0.009345794392523364,-7.066861
5378,108,-20.26025,50,0.0,0.009259259259259259,-7.066861
5428,109,-27.117891,50,0.0,0.009174311926605505,-7.066861
5478,110,-10.550222,50,0.0,0.00909090909090909,-7.066861
5528,111,-12.264408,50,0.0,0.009009009009009009,-7.066861
5578,112,-23.725416,50,0.0,0.008928571428571428,-7.066861
5628,113,-16.291001,50,0.0,0.008849557522123894,-7.066861
5678,114,-32.688783,50,0.0,0.008771929824561403,-7.066861
5728,115,-24.2816,50,0.0,0.008695652173913044,-7.066861
5778,116,-23.314318,50,0.0,0.008620689655172414,-7.066861
5828,117,-23.252173,50,0.0,0.008547008547008548,-7.066861
5878,118,-23.754129,50,0.0,0.00847457627118644,-7.066861
5928,119,-19.346192,50,0.0,0.008403361344537815,-7.066861
5978,120,-22.495775,50,0.0,0.008333333333333333,-7.066861
6028,121,-17.677448,50,0.0,0.008264462809917356,-7.066861
6078,122,-20.253714,50,0.0,0.00819672131147541,-7.066861
6128,123,-25.660388,50,0.0,0.008130081300813009,-7.066861
6178,124,-19.838464,50,0.0,0.008064516129032258,-7.066861
6228,125,-13.971734,50,0.0,0.008,-7.066861
6278,126,-17.190903,50,0.0,0.007936507936507936,-7.066861
6328,127,-22.831931,50,0.0,0.007874015748031496,-7.066861
6378,128,-10.653885,50,0.0,0.0078125,-7.066861
6428,129,-15.146863,50,0.0,0.007751937984496124,-7.066861
6478,130,-20.722148,50,0.0,0.007692307692307693,-7.066861
6528,131,-31.506174,50,0.0,0.007633587786259542,-7.066861
6578,132,-29.478,50,0.0,0.007575757575757576,-7.066861
6628,133,-30.454809,50,0.0,0.007518796992481203,-7.066861
6678,134,-22.025449,50,0.0,0.007462686567164179,-7.066861
6728,135,-21.164679,50,0.0,0.007407407407407408,-7.066861
6778,136,-24.179892,50,0.0,0.007352941176470588,-7.066861
6828,137,-13.502463,50,0.0,0.0072992700729927005,-7.066861
6878,138,-26.350802,50,0.0,0.007246376811594203,-7.066861
6928,139,-21.352636,50,0.0,0.007194244604316547,-7.066861
6978,140,-17.69855,50,0.0,0.007142857142857143,-7.066861
7028,141,-24.585738,50,0.0,0.0070921985815602835,-7.066861
7078,142,-27.844677,50,0.0,0.007042253521126761,-7.066861
7128,143,-37.562724,50,0.0,0.006993006993006993,-7.066861
7178,144,-35.366086,50,0.0,0.006944444444444444,-7.066861
7228,145,-13.590439,50,0.0,0.006896551724137931,-7.066861
7278,146,-23.268054,50,0.0,0.00684931506849315,-7.066861
7328,147,-25.050074,50,0.0,0.006802721088435374,-7.066861
7378,148,-30.591046,50,0.0,0.006756756756756757,-7.066861
7428,149,-26.207169,50,0.0,0.006711409395973154,-7.066861
7478,150,-16.407456,50,0.0,0.006666666666666667,-7.066861
7528,151,-37.425088,50,0.0,0.006622516556291391,-7.066861
7578,152,-14.94189,50,0.0,0.006578947368421052,-7.066861
7628,153,-14.612687,50,0.0,0.006535947712418301,-7.066861
7678,154,-58.030608,50,0.0,0.006493506493506494,-7.066861
7728,155,-16.172222,50,0.0,0.0064516129032258064,-7.066861
7778,156,-19.577307,50,0.0,0.00641025641025641,-7.066861
7828,157,-20.113451,50,0.0,0.006369426751592357,-7.066861
7878,158,-18.077573,50,0.0,0.006329113924050633,-7.066861
7928,159,-11.465652,50,0.0,0.006289308176100629,-7.066861
7978,160,-9.333522,50,0.0,0.00625,-7.066861
8028,161,-30.844326,50,0.0,0.006211180124223602,-7.066861
8078,162,-14.108499,50,0.0,0.006172839506172839,-7.066861
8128,163,-20.711842,50,0.0,0.006134969325153374,-7.066861
8178,164,-11.554208,50,0.0,0.006097560975609756,-7.066861
8228,165,-25.540289,50,0.0,0.006060606060606061,-7.066861
8278,166,-23.686435,50,0.0,0.006024096385542169,-7.066861
8328,167,-11.533692,50,0.0,0.005988023952095809,-7.066861
8378,168,-28.430538,50,0.0,0.005952380952380952,-7.066861
8428,169,-12.322488,50,0.0,0.005917159763313609,-7.066861
8478,170,-20.465461,50,0.0,0.0058823529411764705,-7.066861
8528,171,-28.729474,50,0.0,0.005847953216374269,-7.066861
8578,172,-23.091569,50,0.0,0.005813953488372093,-7.066861
8628,173,-8.921524,50,0.0,0.005780346820809248,-7.066861
8678,174,-21.200443,50,0.0,0.005747126436781609,-7.066861
8728,175,-20.271158,50,0.0,0.005714285714285714,-7.066861
8778,176,-18.471251,50,0.0,0.005681818181818182,-7.066861
8828,177,-20.331506,50,0.0,0.005649717514124294,-7.066861
8878,178,-7.102234,50,0.0,0.0056179775280898875,-7.066861
8928,179,-16.369478,50,0.0,0.00558659217877095,-7.066861
8978,180,-11.643421,50,0.0,0.005555555555555556,-7.066861
9028,181,-29.565372,50,0.0,0.0055248618784530384,-7.066861
9078,182,-31.419269,50,0.0,0.005494505494505495,-7.066861
9128,183,-18.442281,50,0.0,0.00546448087431694,-7.066861
9178,184,-22.257203,50,0.0,0.005434782608695652,-7.066861
9228,185,-26.935612,50,0.0,0.005405405405405406,-7.066861
9278,186,-22.02659,50,0.0,0.005376344086021506,-7.066861
9328,187,-21.642005,50,0.0,0.0053475935828877,-7.066861
9378,188,-10.157312,50,0.0,0.005319148936170213,-7.066861
9428,189,-10.876485,50,0.0,0.005291005291005291,-7.066861
9478,190,-11.893668,50,0.0,0.005263157894736842,-7.066861
9528,191,-15.996393,50,0.0,0.005235602094240838,-7.066861
9578,192,-15.189689,50,0.0,0.005208333333333333,-7.066861
9628,193,-18.83396,50,0.0,0.0051813471502590676,-7.066861
9678,194,-18.283897,50,0.0,0.005154639175257732,-7.066861
9728,195,-29.759324,50,0.0,0.005128205128205128,-7.066861
9778,196,-21.790549,50,0.0,0.00510204081632653,-7.066861
9828,197,-28.591784,50,0.0,0.005076142131979695,-7.066861
9878,198,-21.277099,50,0.0,0.005050505050505051,-7.066861
9928,199,-29.254619,50,0.0,0.005025125628140704,-7.066861
9978,200,-19.584176,50,0.0,0.005,-7.066861
10028,201,-22.808856,50,0.0,0.004975124378109453,-7.066861
10078,202,-32.870453,50,0.0,0.0049504950495049506,-7.066861
10128,203,-23.799015,50,0.0,0.0049261083743842365,-7.066861
10178,204,-15.25796,50,0.0,0.004901960784313725,-7.066861
10228,205,-23.772823,50,0.0,0.004878048780487805,-7.066861
10278,206,-24.77229,50,0.0,0.0048543689320388345,-7.066861
10328,207,-23.050918,50,0.0,0.004830917874396135,-7.066861
10378,208,-14.407685,50,0.0,0.004807692307692308,-7.066861
10428,209,-33.028204,50,0.0,0.004784688995215311,-7.066861
10478,210,-15.420677,50,0.0,0.004761904761904762,-7.066861
10528,211,-30.911645,50,0.0,0.004739336492890996,-7.066861
10578,212,-13.404552,50,0.0,0.0047169811320754715,-7.066861
10628,213,-16.461273,50,0.0,0.004694835680751174,-7.066861
10678,214,-40.791023,50,0.0,0.004672897196261682,-7.066861
10728,215,-21.243777,50,0.0,0.004651162790697674,-7.066861
10778,216,-18.623082,50,0.0,0.004629629629629629,-7.066861
10828,217,-22.579174,50,0.0,0.004608294930875576,-7.066861
10878,218,-26.786667,50,0.0,0.0045871559633027525,-7.066861
10928,219,-36.095734,50,0.0,0.0045662100456621,-7.066861
10978,220,-24.469656,50,0.0,0.004545454545454545,-7.066861
11028,221,-14.667117,50,0.0,0.004524886877828055,-7.066861
11078,222,-18.995246,50,0.0,0.0045045045045045045,-7.066861
11128,223,-23.086329,50,0.0,0.004484304932735426,-7.066861
11178,224,-35.497868,50,0.0,0.004464285714285714,-7.066861
11228,225,-19.054864,50,0.0,0.0044444444444444444,-7.066861
11278,226,-20.43025,50,0.0,0.004424778761061947,-7.066861
11328,227,-21.484108,50,0.0,0.004405286343612335,-7.066861
11378,228,-19.749274,50,0.0,0.0043859649122807015,-7.066861
11428,229,-29.201401,50,0.0,0.004366812227074236,-7.066861
11478,230,-13.212195,50,0.0,0.004347826086956522,-7.066861
11528,231,-9.722769,50,0.0,0.004329004329004329,-7.066861
11578,232,-16.782703,50,0.0,0.004310344827586207,-7.066861
11628,233,-13.348479,50,0.0,0.004291845493562232,-7.066861
11678,234,-17.630592,50,0.0,0.004273504273504274,-7.066861
11728,235,-22.382597,50,0.0,0.00425531914893617,-7.066861
11778,236,-29.152279,50,0.0,0.00423728813559322,-7.066861
11828,237,-21.038448,50,0.0,0.004219409282700422,-7.066861
11878,238,-26.402837,50,0.0,0.004201680672268907,-7.066861
11928,239,-14.621381,50,0.0,0.0041841004184100415,-7.066861
11978,240,-21.209182,50,0.0,0.004166666666666667,-7.066861
12028,241,-14.325468,50,0.0,0.004149377593360996,-7.066861
12078,242,-16.768224,50,0.0,0.004132231404958678,-7.066861
12128,243,-10.440803,50,0.0,0.00411522633744856,-7.066861
12178,244,-23.250852,50,0.0,0.004098360655737705,-7.066861
12228,245,-14.875976,50,0.0,0.004081632653061225,-7.066861
12278,246,-21.493617,50,0.0,0.0040650406504065045,-7.066861
12328,247,-24.17605,50,0.0,0.004048582995951417,-7.066861
12378,248,-6.476988,50,0.0,0.004032258064516129,-6.476988
12428,249,-31.186309,50,0.0,0.004016064257028112,-6.476988
12478,250,-20.751258,50,0.0,0.004,-6.476988
12528,251,-22.337466,50,0.0,0.00398406374501992,-6.476988
12578,252,-25.377958,50,0.0,0.003968253968253968,-6.476988
12628,253,-21.116995,50,0.0,0.003952569169960474,-6.476988
12678,254,-22.652559,50,0.0,0.003937007874015748,-6.476988
12728,255,-29.282786,50,0.0,0.00392156862745098,-6.476988
12778,256,-20.633278,50,0.0,0.00390625,-6.476988
12828,257,-22.026716,50,0.0,0.0038910505836575876,-6.476988
12878,258,-28.693782,50,0.0,0.003875968992248062,-6.476988
12928,259,-23.545986,50,0.0,0.003861003861003861,-6.476988
12978,260,-17.129992,50,0.0,0.0038461538461538464,-6.476988
13028,261,-17.950185,50,0.0,0.0038314176245210726,-6.476988
13078,262,-20.857286,50,0.0,0.003816793893129771,-6.476988
13128,263,-16.936779,50,0.0,0.0038022813688212928,-6.476988
13178,264,-32.233097,50,0.0,0.003787878787878788,-6.476988
13228,265,-21.467887,50,0.0,0.0037735849056603774,-6.476988
13278,266,-22.585033,50,0.0,0.0037593984962406013,-6.476988
13328,267,-15.332247,50,0.0,0.003745318352059925,-6.476988
13378,268,-15.938455,50,0.0,0.0037313432835820895,-6.476988
13428,269,-7.695426,50,0.0,0.0037174721189591076,-6.476988
13478,270,-15.754604,50,0.0,0.003703703703703704,-6.476988
13528,271,-14.062952,50,0.0,0.0036900369003690036,-6.476988
13578,272,-20.167589,50,0.0,0.003676470588235294,-6.476988
13628,273,-19.715069,50,0.0,0.003663003663003663,-6.476988
13678,274,-19.687347,50,0.0,0.0036496350364963502,-6.476988
13728,275,-19.880207,50,0.0,0.0036363636363636364,-6.476988
13778,276,-20.747828,50,0.0,0.0036231884057971015,-6.476988
13828,277,-32.892099,50,0.0,0.0036101083032490976,-6.476988
13878,278,-21.88755,50,0.0,0.0035971223021582736,-6.476988
13928,279,-24.035666,50,0.0,0.0035842293906810036,-6.476988
13978,280,-19.629393,50,0.0,0.0035714285714285713,-6.476988
14028,281,-15.654822,50,0.0,0.0035587188612099642,-6.476988
14078,282,-32.299036,50,0.0,0.0035460992907801418,-6.476988
14128,283,-27.100815,50,0.0,0.0035335689045936395,-6.476988
14178,284,-18.845563,50,0.0,0.0035211267605633804,-6.476988
14228,285,-11.577548,50,0.0,0.0035087719298245615,-6.476988
14278,286,-11.630086,50,0.0,0.0034965034965034965,-6.476988
14328,287,-48.075097,50,0.0,0.003484320557491289,-6.476988
14378,288,-7.678112,50,0.0,0.003472222222222222,-6.476988
14428,289,-20.187075,50,0.0,0.0034602076124567475,-6.476988
14478,290,-21.787498,50,0.0,0.0034482758620689655,-6.476988
14528,291,-10.596362,50,0.0,0.003436426116838488,-6.476988
14578,292,-29.956301,50,0.0,0.003424657534246575,-6.476988
14628,293,-33.735631,50,0.0,0.0034129692832764505,-6.476988
14678,294,-21.837146,50,0.0,0.003401360544217687,-6.476988
14728,295,-24.309183,50,0.0,0.003389830508474576,-6.476988
14778,296,-24.723525,50,0.0,0.0033783783783783786,-6.476988
14828,297,-78.816526,50,0.0,0.003367003367003367,-6.476988
14878,298,-24.812423,50,0.0,0.003355704697986577,-6.476988
14928,299,-26.0889,50,0.0,0.0033444816053511705,-6.476988
14978,300,-8.723207,50,0.0,0.0033333333333333335,-6.476988
15028,301,-21.416662,50,0.0,0.0033222591362126247,-6.476988
15078,302,-124.578985,50,0.0,0.0033112582781456954,-6.476988
15128,303,-18.780326,50,0.0,0.0033003300330033004,-6.476988
15178,304,-24.660128,50,0.0,0.003289473684210526,-6.476988
15228,305,-20.10687,50,0.0,0.003278688524590164,-6.476988
15278,306,-26.404247,50,0.0,0.0032679738562091504,-6.476988
15328,307,-18.699435,50,0.0,0.003257328990228013,-6.476988
15378,308,-19.811703,50,0.0,0.003246753246753247,-6.476988
15428,309,-11.002702,50,0.0,0.003236245954692557,-6.476988
15478,310,-11.115121,50,0.0,0.0032258064516129032,-6.476988
15528,311,-24.798173,50,0.0,0.003215434083601286,-6.476988
15578,312,-23.375344,50,0.0,0.003205128205128205,-6.476988
15628,313,-13.741855,50,0.0,0.003194888178913738,-6.476988
15678,314,-29.240739,50,0.0,0.0031847133757961785,-6.476988
15728,315,-15.401223,50,0.0,0.0031746031746031746,-6.476988
15778,316,-20.444335,50,0.0,0.0031645569620253164,-6.476988
15828,317,-12.849253,50,0.0,0.0031545741324921135,-6.476988
15878,318,-19.021886,50,0.0,0.0031446540880503146,-6.476988
15928,319,-25.771862,50,0.0,0.003134796238244514,-6.476988
15978,320,-16.89969,50,0.0,0.003125,-6.476988
16028,321,-14.723307,50,0.0,0.003115264797507788,-6.476988
16078,322,-20.776524,50,0.0,0.003105590062111801,-6.476988
16128,323,-13.599807,50,0.0,0.0030959752321981426,-6.476988
16178,324,-20.836242,50,0.0,0.0030864197530864196,-6.476988
16228,325,-34.229576,50,0.0,0.003076923076923077,-6.476988
16278,326,-29.902641,50,0.0,0.003067484662576687,-6.476988
16328,327,-20.43601,50,0.0,0.0030581039755351682,-6.476988
16378,328,-17.935563,50,0.0,0.003048780487804878,-6.476988
16428,329,-9.615311,50,0.0,0.00303951367781155,-6.476988
16478,330,-22.1306,50,0.0,0.0030303030303030303,-6.476988
16528,331,-14.960253,50,0.0,0.0030211480362537764,-6.476988
16578,332,-18.162984,50,0.0,0.0030120481927710845,-6.476988
16628,333,-13.134168,50,0.0,0.003003003003003003,-6.476988
16678,334,-23.847092,50,0.0,0.0029940119760479044,-6.476988
16728,335,-21.277192,50,0.0,0.0029850746268656717,-6.476988
16778,336,-11.352489,50,0.0,0.002976190476190476,-6.476988
16828,337,-14.831065,50,0.0,0.002967359050445104,-6.476988
16878,338,-19.714518,50,0.0,0.0029585798816568047,-6.476988
16928,339,-19.890195,50,0.0,0.0029498525073746312,-6.476988
16978,340,-20.867965,50,0.0,0.0029411764705882353,-6.476988
17028,341,-14.820067,50,0.0,0.002932551319648094,-6.476988
17078,342,-15.37235,50,0.0,0.0029239766081871343,-6.476988
17128,343,-15.265779,50,0.0,0.0029154518950437317,-6.476988
17178,344,-18.41884,50,0.0,0.0029069767441860465,-6.476988
17228,345,-15.138417,50,0.0,0.002898550724637681,-6.476988
17278,346,-27.560668,50,0.0,0.002890173410404624,-6.476988
17328,347,-19.673867,50,0.0,0.002881844380403458,-6.476988
17378,348,-27.955007,50,0.0,0.0028735632183908046,-6.476988
17428,349,-17.770833,50,0.0,0.0028653295128939827,-6.476988
17478,350,-22.54563,50,0.0,0.002857142857142857,-6.476988
17528,351,-25.347234,50,0.0,0.002849002849002849,-6.476988
17578,352,-26.839918,50,0.0,0.002840909090909091,-6.476988
17628,353,-20.011162,50,0.0,0.0028328611898017,-6.476988
17678,354,-24.770273,50,0.0,0.002824858757062147,-6.476988
17728,355,-14.618829,50,0.0,0.0028169014084507044,-6.476988
17778,356,-14.123404,50,0.0,0.0028089887640449437,-6.476988
17828,357,-23.703408,50,0.0,0.0028011204481792717,-6.476988
17878,358,-14.827311,50,0.0,0.002793296089385475,-6.476988
17928,359,-24.774227,50,0.0,0.002785515320334262,-6.476988
17978,360,-10.170149,50,0.0,0.002777777777777778,-6.476988
18028,361,-22.652967,50,0.0,0.002770083102493075,-6.476988
18078,362,-11.573533,50,0.0,0.0027624309392265192,-6.476988
18128,363,-29.128389,50,0.0,0.0027548209366391185,-6.476988
18178,364,-23.453567,50,0.0,0.0027472527472527475,-6.476988
18228,365,-20.519794,50,0.0,0.0027397260273972603,-6.476988
18278,366,-13.291269,50,0.0,0.00273224043715847,-6.476988
18328,367,-24.671393,50,0.0,0.0027247956403269754,-6.476988
18378,368,-13.527893,50,0.0,0.002717391304347826,-6.476988
18428,369,-25.464922,50,0.0,0.0027100271002710027,-6.476988
18478,370,-13.793363,50,0.0,0.002702702702702703,-6.476988
18528,371,-26.152131,50,0.0,0.0026954177897574125,-6.476988
18578,372,-13.774215,50,0.0,0.002688172043010753,-6.476988
18628,373,-18.152876,50,0.0,0.002680965147453083,-6.476988
18678,374,-17.157846,50,0.0,0.00267379679144385,-6.476988
18728,375,-18.575213,50,0.0,0.0026666666666666666,-6.476988
18778,376,-28.67782,50,0.0,0.0026595744680851063,-6.476988
18828,377,-17.220367,50,0.0,0.002652519893899204,-6.476988
18878,378,-23.975497,50,0.0,0.0026455026455026454,-6.476988
18928,379,-23.889277,50,0.0,0.002638522427440633,-6.476988
18978,380,-16.468761,50,0.0,0.002631578947368421,-6.476988
19028,381,-11.613862,50,0.0,0.0026246719160104987,-6.476988
19078,382,-14.507952,50,0.0,0.002617801047120419,-6.476988
19128,383,-20.627188,50,0.0,0.0026109660574412533,-6.476988
19178,384,-34.628182,50,0.0,0.0026041666666666665,-6.476988
19228,385,-16.779474,50,0.0,0.0025974025974025974,-6.476988
19278,386,-20.430064,50,0.0,0.0025906735751295338,-6.476988
19328,387,-20.186162,50,0.0,0.002583979328165375,-6.476988
19378,388,-23.030072,50,0.0,0.002577319587628866,-6.476988
19428,389,-23.54403,50,0.0,0.002570694087403599,-6.476988
19478,390,-14.764724,50,0.0,0.002564102564102564,-6.476988
19528,391,-20.607529,50,0.0,0.0025575447570332483,-6.476988
19578,392,-21.514498,50,0.0,0.002551020408163265,-6.476988
19628,393,-28.816645,50,0.0,0.002544529262086514,-6.476988
19678,394,-19.161432,50,0.0,0.0025380710659898475,-6.476988
19728,395,-15.019656,50,0.0,0.002531645569620253,-6.476988
19778,396,-10.799449,50,0.0,0.0025252525252525255,-6.476988
19828,397,-17.575895,50,0.0,0.0025188916876574307,-6.476988
19878,398,-14.566962,50,0.0,0.002512562814070352,-6.476988
19928,399,-12.895836,50,0.0,0.002506265664160401,-6.476988
19978,400,-26.062153,50,0.0,0.0025,-6.476988
20028,401,-22.985664,50,0.0,0.0024937655860349127,-6.476988
20078,402,-23.108291,50,0.0,0.0024875621890547263,-6.476988
20128,403,-22.123178,50,0.0,0.0024813895781637717,-6.476988
20178,404,-28.315393,50,0.0,0.0024752475247524753,-6.476988
20228,405,-24.845289,50,0.0,0.0024691358024691358,-6.476988
20278,406,-42.451556,50,0.0,0.0024630541871921183,-6.476988
20328,407,-29.784194,50,0.0,0.002457002457002457,-6.476988
20378,408,-20.287127,50,0.0,0.0024509803921568627,-6.476988
20428,409,-7.774724,50,0.0,0.0024449877750611247,-6.476988
20478,410,-20.598472,50,0.0,0.0024390243902439024,-6.476988
20528,411,-25.859876,50,0.0,0.0024330900243309003,-6.476988
20578,412,-24.328199,50,0.0,0.0024271844660194173,-6.476988
20628,413,-12.437805,50,0.0,0.002421307506053269,-6.476988
20678,414,-17.340368,50,0.0,0.0024154589371980675,-6.476988
20728,415,-16.290204,50,0.0,0.0024096385542168677,-6.476988
20778,416,-6.338135,50,0.0,0.002403846153846154,-6.338135
20828,417,-22.347423,50,0.0,0.002398081534772182,-6.338135
20878,418,-20.057198,50,0.0,0.0023923444976076554,-6.338135
20928,419,-17.857586,50,0.0,0.002386634844868735,-6.338135
20978,420,-15.070065,50,0.0,0.002380952380952381,-6.338135
21028,421,-27.718033,50,0.0,0.0023752969121140144,-6.338135
21078,422,-24.622416,50,0.0,0.002369668246445498,-6.338135
21128,423,-19.187181,50,0.0,0.002364066193853428,-6.338135
21178,424,-17.427712,50,0.0,0.0023584905660377358,-6.338135
21228,425,-20.831799,50,0.0,0.002352941176470588,-6.338135
21278,426,-20.059419,50,0.0,0.002347417840375587,-6.338135
21328,427,-17.76227,50,0.0,0.00234192037470726,-6.338135
21378,428,-23.066399,50,0.0,0.002336448598130841,-6.338135
21428,429,-22.691101,50,0.0,0.002331002331002331,-6.338135
21478,430,-19.420939,50,0.0,0.002325581395348837,-6.338135
21528,431,-23.298732,50,0.0,0.002320185614849188,-6.338135
21578,432,-23.429909,50,0.0,0.0023148148148148147,-6.338135
21628,433,-30.542773,50,0.0,0.0023094688221709007,-6.338135
21678,434,-26.799435,50,0.0,0.002304147465437788,-6.338135
21728,435,-28.45379,50,0.0,0.0022988505747126436,-6.338135
21778,436,-32.94395,50,0.0,0.0022935779816513763,-6.338135
21828,437,-21.490994,50,0.0,0.002288329519450801,-6.338135
21878,438,-24.798037,50,0.0,0.00228310502283105,-6.338135
21928,439,-29.295166,50,0.0,0.002277904328018223,-6.338135
21978,440,-22.109409,50,0.0,0.0022727272727272726,-6.338135
22028,441,-17.459487,50,0.0,0.0022675736961451248,-6.338135
22078,442,-22.889703,50,0.0,0.0022624434389140274,-6.338135
