Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
50,1,-20.798805,50,0.0,0.0,-20.798805
100,2,-26.689564,50,0.0,0.0,-20.798805
150,3,-22.688863,50,0.0,0.0,-20.798805
200,4,-30.469628,50,0.0,0.0,-20.798805
250,5,-33.075116,50,0.0,0.0,-20.798805
300,6,-16.402045,50,0.0,0.0,-16.402045
350,7,-18.22101,50,0.0,0.0,-16.402045
400,8,-19.423403,50,0.0,0.0,-16.402045
450,9,-21.677446,50,0.0,0.0,-16.402045
500,10,-26.315674,50,0.0,0.0,-16.402045
550,11,-23.554548,50,0.0,0.0,-16.402045
600,12,-15.934531,50,0.0,0.0,-15.934531
650,13,-20.096123,50,0.0,0.0,-15.934531
700,14,-19.622259,50,0.0,0.0,-15.934531
750,15,-28.884553,50,0.0,0.0,-15.934531
800,16,-27.554025,50,0.0,0.0,-15.934531
850,17,-11.712759,50,0.0,0.0,-11.712759
859,18,-2.963045,9,1.0,0.05555555555555555,-2.963045
909,19,-29.974724,50,0.0,0.05263157894736842,-2.963045
959,20,-43.088383,50,0.0,0.05,-2.963045
1009,21,-15.079728,50,0.0,0.047619047619047616,-2.963045
1059,22,-15.408875,50,0.0,0.045454545454545456,-2.963045
1109,23,-21.221334,50,0.0,0.043478260869565216,-2.963045
1159,24,-18.064012,50,0.0,0.041666666666666664,-2.963045
1209,25,-23.59574,50,0.0,0.04,-2.963045
1259,26,-14.407123,50,0.0,0.038461538461538464,-2.963045
1309,27,-7.387916,50,0.0,0.037037037037037035,-2.963045
1359,28,-20.31027,50,0.0,0.03571428571428571,-2.963045
1409,29,-24.552171,50,0.0,0.034482758620689655,-2.963045
1459,30,-14.993482,50,0.0,0.03333333333333333,-2.963045
1509,31,-22.837136,50,0.0,0.03225806451612903,-2.963045
1559,32,-13.248475,50,0.0,0.03125,-2.963045
1609,33,-20.090557,50,0.0,0.030303030303030304,-2.963045
1659,34,-25.657529,50,0.0,0.029411764705882353,-2.963045
1709,35,-14.87548,50,0.0,0.02857142857142857,-2.963045
1759,36,-12.73179,50,0.0,0.027777777777777776,-2.963045
1809,37,-21.969074,50,0.0,0.02702702702702703,-2.963045
1859,38,-32.312524,50,0.0,0.02631578947368421,-2.963045
1909,39,-15.413188,50,0.0,0.02564102564102564,-2.963045
1959,40,-26.135048,50,0.0,0.025,-2.963045
2009,41,-16.773664,50,0.0,0.024390243902439025,-2.963045
2059,42,-34.51341,50,0.0,0.023809523809523808,-2.963045
2109,43,-17.562976,50,0.0,0.023255813953488372,-2.963045
2159,44,-29.964112,50,0.0,0.022727272727272728,-2.963045
2209,45,-23.941347,50,0.0,0.022222222222222223,-2.963045
2259,46,-18.131583,50,0.0,0.021739130434782608,-2.963045
2309,47,-16.484917,50,0.0,0.02127659574468085,-2.963045
2359,48,-18.347554,50,0.0,0.020833333333333332,-2.963045
2409,49,-14.999525,50,0.0,0.02040816326530612,-2.963045
2459,50,-15.917195,50,0.0,0.02,-2.963045
2509,51,-21.119389,50,0.0,0.0196078431372549,-2.963045
2559,52,-22.69377,50,0.0,0.019230769230769232,-2.963045
2609,53,-17.904021,50,0.0,0.018867924528301886,-2.963045
2659,54,-22.03404,50,0.0,0.018518518518518517,-2.963045
2709,55,-103.517581,50,0.0,0.01818181818181818,-2.963045
2759,56,-34.360622,50,0.0,0.017857142857142856,-2.963045
