Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
5200,104,-26.270806,50,0.0,0.0,-5.617779
5250,105,-10.999331,50,0.0,0.0,-5.617779
5300,106,-19.969454,50,0.0,0.0,-5.617779
5350,107,-18.815482,50,0.0,0.0,-5.617779
5400,108,-24.253274,50,0.0,0.0,-5.617779
5450,109,-14.701954,50,0.0,0.0,-5.617779
5500,110,-20.854202,50,0.0,0.0,-5.617779
5550,111,-34.614992,50,0.0,0.0,-5.617779
5600,112,-27.232904,50,0.0,0.0,-5.617779
5650,113,-13.884944,50,0.0,0.0,-5.617779
5700,114,-32.040771,50,0.0,0.0,-5.617779
5750,115,-19.419841,50,0.0,0.0,-5.617779
5800,116,-8.367523,50,0.0,0.0,-5.617779
5850,117,-9.883006,50,0.0,0.0,-5.617779
5900,118,-20.382898,50,0.0,0.0,-5.617779
5950,119,-32.027935,50,0.0,0.0,-5.617779
6000,120,-7.03574,50,0.0,0.0,-5.617779
6050,121,-36.101268,50,0.0,0.0,-5.617779
6100,122,-18.251389,50,0.0,0.0,-5.617779
6150,123,-19.01431,50,0.0,0.0,-5.617779
6200,124,-30.731978,50,0.0,0.0,-5.617779
6250,125,-24.766889,50,0.0,0.0,-5.617779
6300,126,-10.226967,50,0.0,0.0,-5.617779
6350,127,-12.990292,50,0.0,0.0,-5.617779
6400,128,-27.695245,50,0.0,0.0,-5.617779
6450,129,-26.998219,50,0.0,0.0,-5.617779
6500,130,-27.996504,50,0.0,0.0,-5.617779
6550,131,-19.351104,50,0.0,0.0,-5.617779
6600,132,-25.311368,50,0.0,0.0,-5.617779
6650,133,-24.129523,50,0.0,0.0,-5.617779
6700,134,-25.714618,50,0.0,0.0,-5.617779
6750,135,-15.583071,50,0.0,0.0,-5.617779
6800,136,-17.322152,50,0.0,0.0,-5.617779
6850,137,-22.721866,50,0.0,0.0,-5.617779
6900,138,-33.825189,50,0.0,0.0,-5.617779
6950,139,-20.0487,50,0.0,0.0,-5.617779
7000,140,-19.384175,50,0.0,0.0,-5.617779
7050,141,-21.347788,50,0.0,0.0,-5.617779
7100,142,-29.773567,50,0.0,0.0,-5.617779
7150,143,-20.798212,50,0.0,0.0,-5.617779
7200,144,-26.260226,50,0.0,0.0,-5.617779
7250,145,-15.261195,50,0.0,0.0,-5.617779
7300,146,-22.655414,50,0.0,0.0,-5.617779
7350,147,-11.408106,50,0.0,0.0,-5.617779
7400,148,-13.031127,50,0.0,0.0,-5.617779
7450,149,-25.153911,50,0.0,0.0,-5.617779
7500,150,-16.46514,50,0.0,0.0,-5.617779
7550,151,-17.355698,50,0.0,0.0,-5.617779
7600,152,-14.780098,50,0.0,0.0,-5.617779
7650,153,-10.848226,50,0.0,0.0,-5.617779
7700,154,-30.301361,50,0.0,0.0,-5.617779
7750,155,-21.32444,50,0.0,0.0,-5.617779
7800,156,-30.393081,50,0.0,0.0,-5.617779
7850,157,-22.974592,50,0.0,0.0,-5.617779
7900,158,-30.81154,50,0.0,0.0,-5.617779
7950,159,-24.235842,50,0.0,0.0,-5.617779
8000,160,-24.668069,50,0.0,0.0,-5.617779
8050,161,-31.148403,50,0.0,0.0,-5.617779
8100,162,-10.284044,50,0.0,0.0,-5.617779
8150,163,-14.983593,50,0.0,0.0,-5.617779
8200,164,-27.06002,50,0.0,0.0,-5.617779
8250,165,-17.402591,50,0.0,0.0,-5.617779
8300,166,-20.607887,50,0.0,0.0,-5.617779
8350,167,-27.030925,50,0.0,0.0,-5.617779
8400,168,-31.177195,50,0.0,0.0,-5.617779
8450,169,-26.20337,50,0.0,0.0,-5.617779
8500,170,-19.790291,50,0.0,0.0,-5.617779
8550,171,-20.187149,50,0.0,0.0,-5.617779
8600,172,-12.101824,50,0.0,0.0,-5.617779
8650,173,-26.145489,50,0.0,0.0,-5.617779
8700,174,-24.546091,50,0.0,0.0,-5.617779
8750,175,-23.463775,50,0.0,0.0,-5.617779
8800,176,-21.759096,50,0.0,0.0,-5.617779
8850,177,-14.717836,50,0.0,0.0,-5.617779
8900,178,-23.430705,50,0.0,0.0,-5.617779
8950,179,-16.691747,50,0.0,0.0,-5.617779
9000,180,-11.223244,50,0.0,0.0,-5.617779
9050,181,-25.759513,50,0.0,0.0,-5.617779
9100,182,-14.367146,50,0.0,0.0,-5.617779
9150,183,-31.281432,50,0.0,0.0,-5.617779
9200,184,-28.567269,50,0.0,0.0,-5.617779
9250,185,-18.324907,50,0.0,0.0,-5.617779
9300,186,-25.079285,50,0.0,0.0,-5.617779
9350,187,-28.728692,50,0.0,0.0,-5.617779
9400,188,-21.201181,50,0.0,0.0,-5.617779
9450,189,-28.903062,50,0.0,0.0,-5.617779
9500,190,-29.226057,50,0.0,0.0,-5.617779
9550,191,-27.349963,50,0.0,0.0,-5.617779
9600,192,-18.681975,50,0.0,0.0,-5.617779
9650,193,-16.828825,50,0.0,0.0,-5.617779
9700,194,-16.182937,50,0.0,0.0,-5.617779
9750,195,-6.71717,50,0.0,0.0,-5.617779
9800,196,-23.179535,50,0.0,0.0,-5.617779
9850,197,-23.564187,50,0.0,0.0,-5.617779
9900,198,-28.05669,50,0.0,0.0,-5.617779
9950,199,-26.103015,50,0.0,0.0,-5.617779
10000,200,-20.651217,50,0.0,0.0,-5.617779
10050,201,-19.714966,50,0.0,0.0,-5.617779
10100,202,-18.516388,50,0.0,0.0,-5.617779
10150,203,-25.829324,50,0.0,0.0,-5.617779
10200,204,-32.123009,50,0.0,0.0,-5.617779
10250,205,-18.05904,50,0.0,0.0,-5.617779
10300,206,-21.225481,50,0.0,0.0,-5.617779
10350,207,-14.765243,50,0.0,0.0,-5.617779
10400,208,-19.699847,50,0.0,0.0,-5.617779
10450,209,-15.247883,50,0.0,0.0,-5.617779
10500,210,-20.075738,50,0.0,0.0,-5.617779
10550,211,-17.561351,50,0.0,0.0,-5.617779
10600,212,-30.662741,50,0.0,0.0,-5.617779
10650,213,-30.700627,50,0.0,0.0,-5.617779
10700,214,-21.445204,50,0.0,0.0,-5.617779
10750,215,-20.21376,50,0.0,0.0,-5.617779
10800,216,-28.214218,50,0.0,0.0,-5.617779
10850,217,-19.335018,50,0.0,0.0,-5.617779
10900,218,-7.486838,50,0.0,0.0,-5.617779
10950,219,-20.274435,50,0.0,0.0,-5.617779
11000,220,-23.062722,50,0.0,0.0,-5.617779
11050,221,-27.694673,50,0.0,0.0,-5.617779
11100,222,-14.438463,50,0.0,0.0,-5.617779
11150,223,-18.448808,50,0.0,0.0,-5.617779
11200,224,-28.677609,50,0.0,0.0,-5.617779
11250,225,-20.714407,50,0.0,0.0,-5.617779
11300,226,-26.773952,50,0.0,0.0,-5.617779
11350,227,-9.759898,50,0.0,0.0,-5.617779
11400,228,-27.087429,50,0.0,0.0,-5.617779
11450,229,-19.815294,50,0.0,0.0,-5.617779
11500,230,-20.654442,50,0.0,0.0,-5.617779
11550,231,-22.904742,50,0.0,0.0,-5.617779
11600,232,-27.828093,50,0.0,0.0,-5.617779
11650,233,-26.272387,50,0.0,0.0,-5.617779
11700,234,-23.748289,50,0.0,0.0,-5.617779
11750,235,-21.437193,50,0.0,0.0,-5.617779
11800,236,-19.058895,50,0.0,0.0,-5.617779
11850,237,-20.48051,50,0.0,0.0,-5.617779
11900,238,-20.607124,50,0.0,0.0,-5.617779
11950,239,-21.501705,50,0.0,0.0,-5.617779
12000,240,-18.199352,50,0.0,0.0,-5.617779
12050,241,-27.451973,50,0.0,0.0,-5.617779
12100,242,-29.163543,50,0.0,0.0,-5.617779
12150,243,-16.47591,50,0.0,0.0,-5.617779
12200,244,-19.799791,50,0.0,0.0,-5.617779
12250,245,-22.129022,50,0.0,0.0,-5.617779
12300,246,-20.146112,50,0.0,0.0,-5.617779
12350,247,-26.793544,50,0.0,0.0,-5.617779
12400,248,-30.528599,50,0.0,0.0,-5.617779
12450,249,-27.311555,50,0.0,0.0,-5.617779
12500,250,-28.410768,50,0.0,0.0,-5.617779
12550,251,-31.112024,50,0.0,0.0,-5.617779
12600,252,-23.178352,50,0.0,0.0,-5.617779
12650,253,-10.310268,50,0.0,0.0,-5.617779
12700,254,-16.658781,50,0.0,0.0,-5.617779
12750,255,-13.136293,50,0.0,0.0,-5.617779
12800,256,-29.01267,50,0.0,0.0,-5.617779
12850,257,-19.683494,50,0.0,0.0,-5.617779
12900,258,-21.030357,50,0.0,0.0,-5.617779
12950,259,-19.201713,50,0.0,0.0,-5.617779
13000,260,-28.989582,50,0.0,0.0,-5.617779
13050,261,-18.564404,50,0.0,0.0,-5.617779
13100,262,-18.808404,50,0.0,0.0,-5.617779
13150,263,-29.233049,50,0.0,0.0,-5.617779
13200,264,-30.058606,50,0.0,0.0,-5.617779
13250,265,-17.473636,50,0.0,0.0,-5.617779
13300,266,-18.491527,50,0.0,0.0,-5.617779
13350,267,-25.506247,50,0.0,0.0,-5.617779
13361,268,-2.236429,11,1.0,0.0037313432835820895,-2.236429
13411,269,-26.352738,50,0.0,0.0037174721189591076,-2.236429
13461,270,-22.703986,50,0.0,0.003703703703703704,-2.236429
13511,271,-24.694483,50,0.0,0.0036900369003690036,-2.236429
13561,272,-27.586464,50,0.0,0.003676470588235294,-2.236429
13611,273,-25.82289,50,0.0,0.003663003663003663,-2.236429
13661,274,-43.545252,50,0.0,0.0036496350364963502,-2.236429
13711,275,-10.614658,50,0.0,0.0036363636363636364,-2.236429
13761,276,-18.876492,50,0.0,0.0036231884057971015,-2.236429
13811,277,-19.812277,50,0.0,0.0036101083032490976,-2.236429
13861,278,-24.415035,50,0.0,0.0035971223021582736,-2.236429
13911,279,-28.901992,50,0.0,0.0035842293906810036,-2.236429
13961,280,-17.053195,50,0.0,0.0035714285714285713,-2.236429
14011,281,-23.244888,50,0.0,0.0035587188612099642,-2.236429
14061,282,-25.037874,50,0.0,0.0035460992907801418,-2.236429
14111,283,-14.165807,50,0.0,0.0035335689045936395,-2.236429
14161,284,-18.171388,50,0.0,0.0035211267605633804,-2.236429
14211,285,-30.718092,50,0.0,0.0035087719298245615,-2.236429
14261,286,-21.85453,50,0.0,0.0034965034965034965,-2.236429
14311,287,-22.117131,50,0.0,0.003484320557491289,-2.236429
14361,288,-20.02859,50,0.0,0.003472222222222222,-2.236429
14411,289,-27.275954,50,0.0,0.0034602076124567475,-2.236429
14461,290,-19.472054,50,0.0,0.0034482758620689655,-2.236429
14511,291,-22.076731,50,0.0,0.003436426116838488,-2.236429
14561,292,-15.758186,50,0.0,0.003424657534246575,-2.236429
14611,293,-26.104227,50,0.0,0.0034129692832764505,-2.236429
14661,294,-25.799322,50,0.0,0.003401360544217687,-2.236429
14711,295,-20.694094,50,0.0,0.003389830508474576,-2.236429
14761,296,-21.801882,50,0.0,0.0033783783783783786,-2.236429
14811,297,-30.486396,50,0.0,0.003367003367003367,-2.236429
14861,298,-27.133664,50,0.0,0.003355704697986577,-2.236429
14911,299,-28.81778,50,0.0,0.0033444816053511705,-2.236429
14961,300,-21.773701,50,0.0,0.0033333333333333335,-2.236429
15011,301,-15.375999,50,0.0,0.0033222591362126247,-2.236429
15061,302,-27.288728,50,0.0,0.0033112582781456954,-2.236429
15111,303,-20.196045,50,0.0,0.0033003300330033004,-2.236429
15161,304,-27.534803,50,0.0,0.003289473684210526,-2.236429
15211,305,-52.262826,50,0.0,0.003278688524590164,-2.236429
15261,306,-17.473472,50,0.0,0.0032679738562091504,-2.236429
15311,307,-18.439002,50,0.0,0.003257328990228013,-2.236429
15361,308,-24.647404,50,0.0,0.003246753246753247,-2.236429
15411,309,-22.178345,50,0.0,0.003236245954692557,-2.236429
15461,310,-16.324497,50,0.0,0.0032258064516129032,-2.236429
15511,311,-25.446169,50,0.0,0.003215434083601286,-2.236429
15525,312,-7.966956,14,1.0,0.00641025641025641,-2.236429
15575,313,-22.76156,50,0.0,0.006389776357827476,-2.236429
15625,314,-18.875729,50,0.0,0.006369426751592357,-2.236429
15675,315,-25.946607,50,0.0,0.006349206349206349,-2.236429
15725,316,-18.767725,50,0.0,0.006329113924050633,-2.236429
15775,317,-20.697509,50,0.0,0.006309148264984227,-2.236429
15825,318,-19.754286,50,0.0,0.006289308176100629,-2.236429
15875,319,-32.036628,50,0.0,0.006269592476489028,-2.236429
15925,320,-24.767207,50,0.0,0.00625,-2.236429
15975,321,-24.04126,50,0.0,0.006230529595015576,-2.236429
16025,322,-27.656437,50,0.0,0.006211180124223602,-2.236429
16075,323,-11.366393,50,0.0,0.006191950464396285,-2.236429
16125,324,-23.552965,50,0.0,0.006172839506172839,-2.236429
16175,325,-10.265479,50,0.0,0.006153846153846154,-2.236429
16225,326,-28.990716,50,0.0,0.006134969325153374,-2.236429
16275,327,-26.458158,50,0.0,0.0061162079510703364,-2.236429
16325,328,-14.577659,50,0.0,0.006097560975609756,-2.236429
16375,329,-39.882095,50,0.0,0.0060790273556231,-2.236429
16425,330,-22.849137,50,0.0,0.006060606060606061,-2.236429
16475,331,-21.801103,50,0.0,0.006042296072507553,-2.236429
16525,332,-15.402895,50,0.0,0.006024096385542169,-2.236429
16575,333,-12.08228,50,0.0,0.006006006006006006,-2.236429
16625,334,-20.692891,50,0.0,0.005988023952095809,-2.236429
16675,335,-12.442068,50,0.0,0.005970149253731343,-2.236429
16725,336,-18.821745,50,0.0,0.005952380952380952,-2.236429
16775,337,-22.85242,50,0.0,0.005934718100890208,-2.236429
16825,338,-15.675653,50,0.0,0.005917159763313609,-2.236429
16875,339,-21.616774,50,0.0,0.0058997050147492625,-2.236429
16925,340,-24.574698,50,0.0,0.0058823529411764705,-2.236429
16975,341,-18.712019,50,0.0,0.005865102639296188,-2.236429
17025,342,-18.292729,50,0.0,0.005847953216374269,-2.236429
17075,343,-14.190299,50,0.0,0.0058309037900874635,-2.236429
17125,344,-29.02575,50,0.0,0.005813953488372093,-2.236429
17175,345,-20.164333,50,0.0,0.005797101449275362,-2.236429
17225,346,-26.653445,50,0.0,0.005780346820809248,-2.236429
17275,347,-59.148144,50,0.0,0.005763688760806916,-2.236429
17325,348,-12.295231,50,0.0,0.005747126436781609,-2.236429
17375,349,-10.678814,50,0.0,0.0057306590257879654,-2.236429
17425,350,-23.93734,50,0.0,0.005714285714285714,-2.236429
17475,351,-9.635813,50,0.0,0.005698005698005698,-2.236429
17525,352,-19.562657,50,0.0,0.005681818181818182,-2.236429
17575,353,-11.005393,50,0.0,0.0056657223796034,-2.236429
17625,354,-20.34671,50,0.0,0.005649717514124294,-2.236429
17675,355,-24.740925,50,0.0,0.005633802816901409,-2.236429
17725,356,-18.164926,50,0.0,0.0056179775280898875,-2.236429
17775,357,-16.661411,50,0.0,0.0056022408963585435,-2.236429
17825,358,-22.873406,50,0.0,0.00558659217877095,-2.236429
17875,359,-12.782783,50,0.0,0.005571030640668524,-2.236429
17925,360,-22.536315,50,0.0,0.005555555555555556,-2.236429
17975,361,-28.508496,50,0.0,0.00554016620498615,-2.236429
18025,362,-19.852701,50,0.0,0.0055248618784530384,-2.236429
18075,363,-24.50036,50,0.0,0.005509641873278237,-2.236429
18125,364,-22.360202,50,0.0,0.005494505494505495,-2.236429
18175,365,-28.329522,50,0.0,0.005479452054794521,-2.236429
18225,366,-21.899488,50,0.0,0.00546448087431694,-2.236429
18275,367,-20.090795,50,0.0,0.005449591280653951,-2.236429
18325,368,-32.624625,50,0.0,0.005434782608695652,-2.236429
18375,369,-23.804729,50,0.0,0.005420054200542005,-2.236429
18425,370,-27.15651,50,0.0,0.005405405405405406,-2.236429
18475,371,-20.520523,50,0.0,0.005390835579514825,-2.236429
18525,372,-16.598793,50,0.0,0.005376344086021506,-2.236429
18575,373,-14.471787,50,0.0,0.005361930294906166,-2.236429
18625,374,-18.986103,50,0.0,0.0053475935828877,-2.236429
18675,375,-15.209503,50,0.0,0.005333333333333333,-2.236429
18725,376,-22.192302,50,0.0,0.005319148936170213,-2.236429
18775,377,-29.037923,50,0.0,0.005305039787798408,-2.236429
18825,378,-14.084388,50,0.0,0.005291005291005291,-2.236429
18875,379,-23.232214,50,0.0,0.005277044854881266,-2.236429
18925,380,-24.138526,50,0.0,0.005263157894736842,-2.236429
18975,381,-24.181672,50,0.0,0.005249343832020997,-2.236429
19025,382,-11.81304,50,0.0,0.005235602094240838,-2.236429
19075,383,-21.945423,50,0.0,0.005221932114882507,-2.236429
19125,384,-32.79485,50,0.0,0.005208333333333333,-2.236429
19175,385,-14.809162,50,0.0,0.005194805194805195,-2.236429
19225,386,-12.042448,50,0.0,0.0051813471502590676,-2.236429
19275,387,-14.092579,50,0.0,0.00516795865633075,-2.236429
19325,388,-15.365688,50,0.0,0.005154639175257732,-2.236429
19375,389,-23.655043,50,0.0,0.005141388174807198,-2.236429
19425,390,-23.263189,50,0.0,0.005128205128205128,-2.236429
19475,391,-21.580138,50,0.0,0.005115089514066497,-2.236429
19525,392,-19.293199,50,0.0,0.00510204081632653,-2.236429
19575,393,-15.413031,50,0.0,0.005089058524173028,-2.236429
19625,394,-22.644075,50,0.0,0.005076142131979695,-2.236429
19675,395,-21.459096,50,0.0,0.005063291139240506,-2.236429
19725,396,-13.347871,50,0.0,0.005050505050505051,-2.236429
19775,397,-25.441989,50,0.0,0.005037783375314861,-2.236429
19825,398,-18.786395,50,0.0,0.005025125628140704,-2.236429
19875,399,-15.878161,50,0.0,0.005012531328320802,-2.236429
19925,400,-18.38148,50,0.0,0.005,-2.236429
19975,401,-15.559731,50,0.0,0.004987531172069825,-2.236429
20025,402,-14.209371,50,0.0,0.004975124378109453,-2.236429
20075,403,-23.683598,50,0.0,0.004962779156327543,-2.236429
20125,404,-21.900089,50,0.0,0.0049504950495049506,-2.236429
20175,405,-15.582767,50,0.0,0.0049382716049382715,-2.236429
20225,406,-14.551592,50,0.0,0.0049261083743842365,-2.236429
20275,407,-17.29427,50,0.0,0.004914004914004914,-2.236429
20325,408,-12.613203,50,0.0,0.004901960784313725,-2.236429
20375,409,-12.726816,50,0.0,0.004889975550122249,-2.236429
20425,410,-25.614284,50,0.0,0.004878048780487805,-2.236429
20475,411,-14.230045,50,0.0,0.004866180048661801,-2.236429
20525,412,-23.419354,50,0.0,0.0048543689320388345,-2.236429
20575,413,-16.870084,50,0.0,0.004842615012106538,-2.236429
20625,414,-25.030804,50,0.0,0.004830917874396135,-2.236429
20675,415,-15.186762,50,0.0,0.004819277108433735,-2.236429
20725,416,-21.697712,50,0.0,0.004807692307692308,-2.236429
20775,417,-27.889123,50,0.0,0.004796163069544364,-2.236429
20825,418,-26.788587,50,0.0,0.004784688995215311,-2.236429
20875,419,-25.662568,50,0.0,0.00477326968973747,-2.236429
20925,420,-16.319391,50,0.0,0.004761904761904762,-2.236429
20975,421,-14.717403,50,0.0,0.004750593824228029,-2.236429
21025,422,-11.528831,50,0.0,0.004739336492890996,-2.236429
21075,423,-23.784111,50,0.0,0.004728132387706856,-2.236429
21125,424,-61.986468,50,0.0,0.0047169811320754715,-2.236429
21175,425,-22.876288,50,0.0,0.004705882352941176,-2.236429
21225,426,-18.180267,50,0.0,0.004694835680751174,-2.236429
21275,427,-21.061983,50,0.0,0.00468384074941452,-2.236429
21325,428,-32.732516,50,0.0,0.004672897196261682,-2.236429
21375,429,-17.217061,50,0.0,0.004662004662004662,-2.236429
21425,430,-24.273055,50,0.0,0.004651162790697674,-2.236429
21475,431,-17.319459,50,0.0,0.004640371229698376,-2.236429
21525,432,-22.785583,50,0.0,0.004629629629629629,-2.236429
21575,433,-20.297879,50,0.0,0.004618937644341801,-2.236429
21625,434,-31.083057,50,0.0,0.004608294930875576,-2.236429
21675,435,-24.040018,50,0.0,0.004597701149425287,-2.236429
21725,436,-29.04539,50,0.0,0.0045871559633027525,-2.236429
21775,437,-22.541128,50,0.0,0.004576659038901602,-2.236429
21825,438,-30.399599,50,0.0,0.0045662100456621,-2.236429
21875,439,-27.224514,50,0.0,0.004555808656036446,-2.236429
21925,440,-8.28629,50,0.0,0.004545454545454545,-2.236429
21975,441,-16.584882,50,0.0,0.0045351473922902496,-2.236429
22025,442,-17.684076,50,0.0,0.004524886877828055,-2.236429
22075,443,-14.085921,50,0.0,0.004514672686230248,-2.236429
22125,444,-24.076556,50,0.0,0.0045045045045045045,-2.236429
22175,445,-16.383183,50,0.0,0.0044943820224719105,-2.236429
22225,446,-19.960636,50,0.0,0.004484304932735426,-2.236429
22275,447,-14.471708,50,0.0,0.0044742729306487695,-2.236429
22325,448,-28.089339,50,0.0,0.004464285714285714,-2.236429
22375,449,-15.530005,50,0.0,0.004454342984409799,-2.236429
22425,450,-11.666166,50,0.0,0.0044444444444444444,-2.236429
22475,451,-10.704416,50,0.0,0.004434589800443459,-2.236429
22525,452,-28.97439,50,0.0,0.004424778761061947,-2.236429
22575,453,-13.145048,50,0.0,0.004415011037527594,-2.236429
22625,454,-28.891391,50,0.0,0.004405286343612335,-2.236429
22675,455,-22.651781,50,0.0,0.004395604395604396,-2.236429
22725,456,-27.571731,50,0.0,0.0043859649122807015,-2.236429
22775,457,-22.872875,50,0.0,0.00437636761487965,-2.236429
22825,458,-15.038323,50,0.0,0.004366812227074236,-2.236429
22875,459,-19.734381,50,0.0,0.004357298474945534,-2.236429
22925,460,-26.004607,50,0.0,0.004347826086956522,-2.236429
22975,461,-22.890498,50,0.0,0.004338394793926247,-2.236429
23025,462,-16.023443,50,0.0,0.004329004329004329,-2.236429
23075,463,-22.058968,50,0.0,0.004319654427645789,-2.236429
23125,464,-19.889763,50,0.0,0.004310344827586207,-2.236429
23175,465,-16.077024,50,0.0,0.004301075268817204,-2.236429
23225,466,-25.474489,50,0.0,0.004291845493562232,-2.236429
23275,467,-30.492543,50,0.0,0.004282655246252677,-2.236429
23325,468,-23.206852,50,0.0,0.004273504273504274,-2.236429
23375,469,-29.016187,50,0.0,0.0042643923240938165,-2.236429
23425,470,-20.930023,50,0.0,0.00425531914893617,-2.236429
23475,471,-16.556517,50,0.0,0.004246284501061571,-2.236429
23525,472,-15.108901,50,0.0,0.00423728813559322,-2.236429
23575,473,-21.14763,50,0.0,0.004228329809725159,-2.236429
23625,474,-26.630929,50,0.0,0.004219409282700422,-2.236429
23675,475,-32.484052,50,0.0,0.004210526315789474,-2.236429
23725,476,-23.014349,50,0.0,0.004201680672268907,-2.236429
