Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
2300,46,-32.757319,50,0.0,0.0,-8.128896
2350,47,-34.755861,50,0.0,0.0,-8.128896
2400,48,-10.57101,50,0.0,0.0,-8.128896
2450,49,-24.901716,50,0.0,0.0,-8.128896
2500,50,-22.470039,50,0.0,0.0,-8.128896
2550,51,-16.462448,50,0.0,0.0,-8.128896
2600,52,-23.577322,50,0.0,0.0,-8.128896
2650,53,-17.446942,50,0.0,0.0,-8.128896
2700,54,-30.887405,50,0.0,0.0,-8.128896
2750,55,-30.603142,50,0.0,0.0,-8.128896
2800,56,-18.671922,50,0.0,0.0,-8.128896
2850,57,-16.717404,50,0.0,0.0,-8.128896
2900,58,-22.102477,50,0.0,0.0,-8.128896
2950,59,-20.503249,50,0.0,0.0,-8.128896
3000,60,-29.45637,50,0.0,0.0,-8.128896
3050,61,-18.329747,50,0.0,0.0,-8.128896
3100,62,-26.653367,50,0.0,0.0,-8.128896
3150,63,-11.876723,50,0.0,0.0,-8.128896
3200,64,-20.229428,50,0.0,0.0,-8.128896
3250,65,-28.138488,50,0.0,0.0,-8.128896
3300,66,-27.151339,50,0.0,0.0,-8.128896
3350,67,-21.132408,50,0.0,0.0,-8.128896
3400,68,-5.766676,50,0.0,0.0,-5.766676
3450,69,-18.921605,50,0.0,0.0,-5.766676
3500,70,-14.014988,50,0.0,0.0,-5.766676
3550,71,-21.172024,50,0.0,0.0,-5.766676
3600,72,-31.111281,50,0.0,0.0,-5.766676
3650,73,-15.299369,50,0.0,0.0,-5.766676
3700,74,-25.219716,50,0.0,0.0,-5.766676
3750,75,-8.826132,50,0.0,0.0,-5.766676
3800,76,-24.839581,50,0.0,0.0,-5.766676
3850,77,-35.868619,50,0.0,0.0,-5.766676
3900,78,-12.633015,50,0.0,0.0,-5.766676
3950,79,-26.176773,50,0.0,0.0,-5.766676
4000,80,-19.111591,50,0.0,0.0,-5.766676
4050,81,-12.689872,50,0.0,0.0,-5.766676
4100,82,-15.761367,50,0.0,0.0,-5.766676
4150,83,-19.015131,50,0.0,0.0,-5.766676
4200,84,-20.790031,50,0.0,0.0,-5.766676
4250,85,-10.202875,50,0.0,0.0,-5.766676
4300,86,-28.066171,50,0.0,0.0,-5.766676
4350,87,-16.37919,50,0.0,0.0,-5.766676
4400,88,-19.172727,50,0.0,0.0,-5.766676
4450,89,-15.115881,50,0.0,0.0,-5.766676
4500,90,-16.156695,50,0.0,0.0,-5.766676
4550,91,-16.230988,50,0.0,0.0,-5.766676
4600,92,-24.642446,50,0.0,0.0,-5.766676
4650,93,-15.653256,50,0.0,0.0,-5.766676
4700,94,-25.199922,50,0.0,0.0,-5.766676
4750,95,-8.916905,50,0.0,0.0,-5.766676
4800,96,-25.744037,50,0.0,0.0,-5.766676
4850,97,-11.733832,50,0.0,0.0,-5.766676
4900,98,-20.694977,50,0.0,0.0,-5.766676
4950,99,-30.275328,50,0.0,0.0,-5.766676
5000,100,-18.701234,50,0.0,0.0,-5.766676
5050,101,-16.993318,50,0.0,0.0,-5.766676
5100,102,-32.253484,50,0.0,0.0,-5.766676
5150,103,-29.772142,50,0.0,0.0,-5.766676
5200,104,-44.379799,50,0.0,0.0,-5.766676
5250,105,-14.415292,50,0.0,0.0,-5.766676
5300,106,-18.560715,50,0.0,0.0,-5.766676
5350,107,-19.02981,50,0.0,0.0,-5.766676
5400,108,-19.719588,50,0.0,0.0,-5.766676
5450,109,-8.206717,50,0.0,0.0,-5.766676
5500,110,-22.157368,50,0.0,0.0,-5.766676
5550,111,-16.260659,50,0.0,0.0,-5.766676
5600,112,-34.715666,50,0.0,0.0,-5.766676
5650,113,-12.899943,50,0.0,0.0,-5.766676
5700,114,-23.081155,50,0.0,0.0,-5.766676
5750,115,-8.807465,50,0.0,0.0,-5.766676
5800,116,-17.332289,50,0.0,0.0,-5.766676
5850,117,-21.062939,50,0.0,0.0,-5.766676
5900,118,-17.141891,50,0.0,0.0,-5.766676
5950,119,-33.351997,50,0.0,0.0,-5.766676
6000,120,-19.130843,50,0.0,0.0,-5.766676
6050,121,-27.972464,50,0.0,0.0,-5.766676
6100,122,-29.767839,50,0.0,0.0,-5.766676
6150,123,-19.746825,50,0.0,0.0,-5.766676
6200,124,-23.467792,50,0.0,0.0,-5.766676
6250,125,-30.434669,50,0.0,0.0,-5.766676
6300,126,-25.698704,50,0.0,0.0,-5.766676
6350,127,-27.364862,50,0.0,0.0,-5.766676
6400,128,-25.194208,50,0.0,0.0,-5.766676
6450,129,-22.013858,50,0.0,0.0,-5.766676
6500,130,-29.883848,50,0.0,0.0,-5.766676
6550,131,-23.223113,50,0.0,0.0,-5.766676
6600,132,-25.079898,50,0.0,0.0,-5.766676
6650,133,-26.331051,50,0.0,0.0,-5.766676
6700,134,-15.453886,50,0.0,0.0,-5.766676
6750,135,-10.47333,50,0.0,0.0,-5.766676
6800,136,-10.510797,50,0.0,0.0,-5.766676
6850,137,-19.092509,50,0.0,0.0,-5.766676
6900,138,-21.901423,50,0.0,0.0,-5.766676
6950,139,-12.264262,50,0.0,0.0,-5.766676
7000,140,-63.319998,50,0.0,0.0,-5.766676
7050,141,-18.466893,50,0.0,0.0,-5.766676
7100,142,-31.864237,50,0.0,0.0,-5.766676
7150,143,-27.775916,50,0.0,0.0,-5.766676
7200,144,-22.440149,50,0.0,0.0,-5.766676
7250,145,-17.434059,50,0.0,0.0,-5.766676
7300,146,-24.126712,50,0.0,0.0,-5.766676
7350,147,-10.877235,50,0.0,0.0,-5.766676
7400,148,-28.238412,50,0.0,0.0,-5.766676
7450,149,-16.756201,50,0.0,0.0,-5.766676
7500,150,-10.664557,50,0.0,0.0,-5.766676
7550,151,-30.787609,50,0.0,0.0,-5.766676
7600,152,-51.776777,50,0.0,0.0,-5.766676
7650,153,-28.188222,50,0.0,0.0,-5.766676
7700,154,-19.339786,50,0.0,0.0,-5.766676
7750,155,-26.21208,50,0.0,0.0,-5.766676
7800,156,-18.225624,50,0.0,0.0,-5.766676
