Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
3000,60,-20.60609,50,0.0,0.0,-7.361982
3050,61,-29.420185,50,0.0,0.0,-7.361982
3100,62,-17.920933,50,0.0,0.0,-7.361982
3150,63,-19.052551,50,0.0,0.0,-7.361982
3200,64,-14.112944,50,0.0,0.0,-7.361982
3250,65,-23.372209,50,0.0,0.0,-7.361982
3300,66,-12.763775,50,0.0,0.0,-7.361982
3350,67,-28.835112,50,0.0,0.0,-7.361982
3400,68,-21.324848,50,0.0,0.0,-7.361982
3450,69,-11.09098,50,0.0,0.0,-7.361982
3500,70,-23.886273,50,0.0,0.0,-7.361982
3550,71,-14.312441,50,0.0,0.0,-7.361982
3600,72,-24.927754,50,0.0,0.0,-7.361982
3650,73,-19.685408,50,0.0,0.0,-7.361982
3700,74,-16.873166,50,0.0,0.0,-7.361982
3750,75,-18.716537,50,0.0,0.0,-7.361982
3800,76,-12.479463,50,0.0,0.0,-7.361982
3850,77,-13.793275,50,0.0,0.0,-7.361982
3900,78,-13.759415,50,0.0,0.0,-7.361982
3950,79,-34.4036,50,0.0,0.0,-7.361982
4000,80,-27.070479,50,0.0,0.0,-7.361982
4050,81,-12.841784,50,0.0,0.0,-7.361982
4100,82,-18.35424,50,0.0,0.0,-7.361982
4150,83,-20.58894,50,0.0,0.0,-7.361982
4200,84,-12.509766,50,0.0,0.0,-7.361982
4250,85,-24.060748,50,0.0,0.0,-7.361982
4300,86,-16.472696,50,0.0,0.0,-7.361982
4350,87,-20.43701,50,0.0,0.0,-7.361982
4400,88,-12.282369,50,0.0,0.0,-7.361982
4450,89,-21.054593,50,0.0,0.0,-7.361982
4500,90,-16.854767,50,0.0,0.0,-7.361982
4550,91,-23.178431,50,0.0,0.0,-7.361982
4600,92,-21.529021,50,0.0,0.0,-7.361982
4650,93,-23.788751,50,0.0,0.0,-7.361982
4700,94,-33.344614,50,0.0,0.0,-7.361982
4750,95,-20.395257,50,0.0,0.0,-7.361982
4800,96,-18.600338,50,0.0,0.0,-7.361982
4850,97,-19.138283,50,0.0,0.0,-7.361982
4900,98,-25.432315,50,0.0,0.0,-7.361982
4950,99,-26.131742,50,0.0,0.0,-7.361982
5000,100,-26.704758,50,0.0,0.0,-7.361982
5050,101,-20.966383,50,0.0,0.0,-7.361982
5100,102,-18.596625,50,0.0,0.0,-7.361982
5150,103,-14.253377,50,0.0,0.0,-7.361982
5200,104,-20.735197,50,0.0,0.0,-7.361982
5250,105,-31.69929,50,0.0,0.0,-7.361982
5300,106,-19.614388,50,0.0,0.0,-7.361982
5350,107,-20.946204,50,0.0,0.0,-7.361982
5400,108,-23.645363,50,0.0,0.0,-7.361982
5450,109,-19.660054,50,0.0,0.0,-7.361982
5500,110,-29.36321,50,0.0,0.0,-7.361982
5550,111,-15.511727,50,0.0,0.0,-7.361982
5600,112,-34.196882,50,0.0,0.0,-7.361982
5650,113,-13.090668,50,0.0,0.0,-7.361982
5700,114,-29.201412,50,0.0,0.0,-7.361982
5750,115,-22.218386,50,0.0,0.0,-7.361982
5800,116,-26.812535,50,0.0,0.0,-7.361982
5850,117,-16.53178,50,0.0,0.0,-7.361982
5900,118,-29.999522,50,0.0,0.0,-7.361982
5950,119,-22.188823,50,0.0,0.0,-7.361982
6000,120,-11.922475,50,0.0,0.0,-7.361982
6050,121,-21.214336,50,0.0,0.0,-7.361982
6100,122,-13.067681,50,0.0,0.0,-7.361982
6150,123,-25.726889,50,0.0,0.0,-7.361982
6200,124,-29.611676,50,0.0,0.0,-7.361982
6250,125,-23.987498,50,0.0,0.0,-7.361982
6300,126,-26.180865,50,0.0,0.0,-7.361982
6350,127,-11.786461,50,0.0,0.0,-7.361982
6400,128,-25.8028,50,0.0,0.0,-7.361982
6450,129,-10.539396,50,0.0,0.0,-7.361982
6500,130,-18.705737,50,0.0,0.0,-7.361982
6550,131,-21.468249,50,0.0,0.0,-7.361982
6600,132,-21.225879,50,0.0,0.0,-7.361982
6650,133,-29.55931,50,0.0,0.0,-7.361982
6700,134,-25.493406,50,0.0,0.0,-7.361982
6750,135,-29.03832,50,0.0,0.0,-7.361982
6800,136,-16.750034,50,0.0,0.0,-7.361982
6850,137,-26.499576,50,0.0,0.0,-7.361982
6900,138,-16.193932,50,0.0,0.0,-7.361982
6950,139,-22.44864,50,0.0,0.0,-7.361982
7000,140,-22.732113,50,0.0,0.0,-7.361982
7050,141,-24.288053,50,0.0,0.0,-7.361982
7100,142,-25.453152,50,0.0,0.0,-7.361982
7150,143,-19.324716,50,0.0,0.0,-7.361982
7200,144,-26.92072,50,0.0,0.0,-7.361982
7250,145,-23.474909,50,0.0,0.0,-7.361982
7300,146,-24.185755,50,0.0,0.0,-7.361982
7350,147,-19.935797,50,0.0,0.0,-7.361982
7400,148,-18.086915,50,0.0,0.0,-7.361982
7450,149,-17.033635,50,0.0,0.0,-7.361982
7500,150,-13.263164,50,0.0,0.0,-7.361982
7550,151,-25.715232,50,0.0,0.0,-7.361982
7600,152,-31.413319,50,0.0,0.0,-7.361982
7650,153,-29.973705,50,0.0,0.0,-7.361982
7700,154,-9.565777,50,0.0,0.0,-7.361982
7750,155,-26.44212,50,0.0,0.0,-7.361982
7800,156,-22.308013,50,0.0,0.0,-7.361982
7850,157,-25.777858,50,0.0,0.0,-7.361982
7900,158,-17.23057,50,0.0,0.0,-7.361982
7950,159,-18.151361,50,0.0,0.0,-7.361982
8000,160,-12.768189,50,0.0,0.0,-7.361982
8050,161,-15.970327,50,0.0,0.0,-7.361982
8100,162,-20.370087,50,0.0,0.0,-7.361982
8150,163,-18.321046,50,0.0,0.0,-7.361982
8200,164,-15.274046,50,0.0,0.0,-7.361982
8250,165,-23.964347,50,0.0,0.0,-7.361982
8300,166,-21.024685,50,0.0,0.0,-7.361982
8350,167,-24.013091,50,0.0,0.0,-7.361982
8400,168,-29.454431,50,0.0,0.0,-7.361982
8450,169,-25.461805,50,0.0,0.0,-7.361982
8500,170,-17.724272,50,0.0,0.0,-7.361982
8550,171,-26.151047,50,0.0,0.0,-7.361982
8600,172,-26.296358,50,0.0,0.0,-7.361982
8650,173,-30.360633,50,0.0,0.0,-7.361982
8700,174,-17.535658,50,0.0,0.0,-7.361982
8750,175,-22.634496,50,0.0,0.0,-7.361982
8800,176,-17.991765,50,0.0,0.0,-7.361982
8850,177,-20.003391,50,0.0,0.0,-7.361982
8900,178,-9.295374,50,0.0,0.0,-7.361982
8950,179,-12.439252,50,0.0,0.0,-7.361982
9000,180,-27.584159,50,0.0,0.0,-7.361982
9050,181,-32.265558,50,0.0,0.0,-7.361982
9100,182,-29.32498,50,0.0,0.0,-7.361982
9150,183,-16.168795,50,0.0,0.0,-7.361982
9200,184,-17.715881,50,0.0,0.0,-7.361982
9250,185,-19.642786,50,0.0,0.0,-7.361982
9300,186,-7.247146,50,0.0,0.0,-7.247146
9350,187,-28.020437,50,0.0,0.0,-7.247146
9400,188,-25.062131,50,0.0,0.0,-7.247146
9450,189,-42.720136,50,0.0,0.0,-7.247146
9500,190,-26.002358,50,0.0,0.0,-7.247146
9550,191,-22.623055,50,0.0,0.0,-7.247146
9600,192,-27.520072,50,0.0,0.0,-7.247146
9650,193,-12.430857,50,0.0,0.0,-7.247146
9700,194,-23.588752,50,0.0,0.0,-7.247146
9750,195,-31.230128,50,0.0,0.0,-7.247146
9800,196,-27.928899,50,0.0,0.0,-7.247146
9850,197,-27.948488,50,0.0,0.0,-7.247146
9900,198,-24.689624,50,0.0,0.0,-7.247146
9950,199,-15.052791,50,0.0,0.0,-7.247146
10000,200,-18.910557,50,0.0,0.0,-7.247146
10050,201,-25.431316,50,0.0,0.0,-7.247146
10100,202,-27.155306,50,0.0,0.0,-7.247146
10150,203,-26.186604,50,0.0,0.0,-7.247146
10200,204,-17.293177,50,0.0,0.0,-7.247146
10250,205,-21.327118,50,0.0,0.0,-7.247146
