Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
15200,76,-20.166943,50,0.0,0.0,-8.567602
15400,77,-25.991841,50,0.0,0.0,-8.567602
15600,78,-26.784845,50,0.0,0.0,-8.567602
15800,79,-15.946178,50,0.0,0.0,-8.567602
16000,80,-19.236735,50,0.0,0.0,-8.567602
16200,81,-13.334543,50,0.0,0.0,-8.567602
16400,82,-20.057505,50,0.0,0.0,-8.567602
16600,83,-16.632981,50,0.0,0.0,-8.567602
16800,84,-16.51804,50,0.0,0.0,-8.567602
17000,85,-32.774746,50,0.0,0.0,-8.567602
17200,86,-22.280117,50,0.0,0.0,-8.567602
17400,87,-29.82953,50,0.0,0.0,-8.567602
17600,88,-6.716092,50,0.0,0.0,-6.716092
17800,89,-20.392729,50,0.0,0.0,-6.716092
18000,90,-21.662369,50,0.0,0.0,-6.716092
18200,91,-19.23594,50,0.0,0.0,-6.716092
18400,92,-18.293485,50,0.0,0.0,-6.716092
18600,93,-16.786823,50,0.0,0.0,-6.716092
18800,94,-9.235993,50,0.0,0.0,-6.716092
19000,95,-19.270266,50,0.0,0.0,-6.716092
19200,96,-30.986492,50,0.0,0.0,-6.716092
19400,97,-26.186029,50,0.0,0.0,-6.716092
19600,98,-24.523448,50,0.0,0.0,-6.716092
19800,99,-13.911835,50,0.0,0.0,-6.716092
20000,100,-22.494456,50,0.0,0.0,-6.716092
20200,101,-15.380698,50,0.0,0.0,-6.716092
20400,102,-26.805747,50,0.0,0.0,-6.716092
20600,103,-25.159724,50,0.0,0.0,-6.716092
20800,104,-33.137927,50,0.0,0.0,-6.716092
21000,105,-26.475948,50,0.0,0.0,-6.716092
21200,106,-31.545663,50,0.0,0.0,-6.716092
21400,107,-21.233261,50,0.0,0.0,-6.716092
21600,108,-19.787785,50,0.0,0.0,-6.716092
21800,109,-19.158568,50,0.0,0.0,-6.716092
22000,110,-18.22364,50,0.0,0.0,-6.716092
22200,111,-29.817546,50,0.0,0.0,-6.716092
22400,112,-26.574355,50,0.0,0.0,-6.716092
22600,113,-14.707987,50,0.0,0.0,-6.716092
22800,114,-25.002153,50,0.0,0.0,-6.716092
23000,115,-20.573183,50,0.0,0.0,-6.716092
23200,116,-24.16092,50,0.0,0.0,-6.716092
23400,117,-15.606105,50,0.0,0.0,-6.716092
23600,118,-10.237989,50,0.0,0.0,-6.716092
23800,119,-12.201888,50,0.0,0.0,-6.716092
24000,120,-21.115773,50,0.0,0.0,-6.716092
24200,121,-18.467011,50,0.0,0.0,-6.716092
24400,122,-15.78636,50,0.0,0.0,-6.716092
24600,123,-19.284047,50,0.0,0.0,-6.716092
24800,124,-28.436863,50,0.0,0.0,-6.716092
25000,125,-16.434746,50,0.0,0.0,-6.716092
25200,126,-13.390118,50,0.0,0.0,-6.716092
25400,127,-16.484146,50,0.0,0.0,-6.716092
25600,128,-25.710859,50,0.0,0.0,-6.716092
25800,129,-13.038798,50,0.0,0.0,-6.716092
26000,130,-13.345243,50,0.0,0.0,-6.716092
26200,131,-20.567633,50,0.0,0.0,-6.716092
26400,132,-20.559818,50,0.0,0.0,-6.716092
26600,133,-18.859306,50,0.0,0.0,-6.716092
26800,134,-19.878936,50,0.0,0.0,-6.716092
27000,135,-19.975881,50,0.0,0.0,-6.716092
27200,136,-32.219329,50,0.0,0.0,-6.716092
27400,137,-28.757248,50,0.0,0.0,-6.716092
27600,138,-19.827195,50,0.0,0.0,-6.716092
27800,139,-22.983705,50,0.0,0.0,-6.716092
28000,140,-26.070509,50,0.0,0.0,-6.716092
28200,141,-14.698483,50,0.0,0.0,-6.716092
28400,142,-15.707354,50,0.0,0.0,-6.716092
28600,143,-14.149334,50,0.0,0.0,-6.716092
28800,144,-23.181503,50,0.0,0.0,-6.716092
29000,145,-19.655834,50,0.0,0.0,-6.716092
29200,146,-13.417905,50,0.0,0.0,-6.716092
29400,147,-19.764673,50,0.0,0.0,-6.716092
29600,148,-34.330869,50,0.0,0.0,-6.716092
29800,149,-25.803281,50,0.0,0.0,-6.716092
30000,150,-34.53962,50,0.0,0.0,-6.716092
30200,151,-12.381765,50,0.0,0.0,-6.716092
30400,152,-25.483385,50,0.0,0.0,-6.716092
30600,153,-16.674518,50,0.0,0.0,-6.716092
30800,154,-19.344791,50,0.0,0.0,-6.716092
31000,155,-15.152369,50,0.0,0.0,-6.716092
31200,156,-12.010884,50,0.0,0.0,-6.716092
31400,157,-15.642141,50,0.0,0.0,-6.716092
31600,158,-12.256551,50,0.0,0.0,-6.716092
31800,159,-11.884373,50,0.0,0.0,-6.716092
32000,160,-15.875661,50,0.0,0.0,-6.716092
32200,161,-19.011155,50,0.0,0.0,-6.716092
32400,162,-23.769817,50,0.0,0.0,-6.716092
32600,163,-22.738356,50,0.0,0.0,-6.716092
32800,164,-25.972989,50,0.0,0.0,-6.716092
33000,165,-29.648996,50,0.0,0.0,-6.716092
33200,166,-14.265756,50,0.0,0.0,-6.716092
33400,167,-26.480118,50,0.0,0.0,-6.716092
33600,168,-28.753322,50,0.0,0.0,-6.716092
33800,169,-17.400818,50,0.0,0.0,-6.716092
34000,170,-22.343964,50,0.0,0.0,-6.716092
34200,171,-29.699926,50,0.0,0.0,-6.716092
34400,172,-25.503259,50,0.0,0.0,-6.716092
34600,173,-15.854499,50,0.0,0.0,-6.716092
34800,174,-12.761832,50,0.0,0.0,-6.716092
35000,175,-15.120187,50,0.0,0.0,-6.716092
35200,176,-25.377332,50,0.0,0.0,-6.716092
35400,177,-18.160239,50,0.0,0.0,-6.716092
35600,178,-33.566806,50,0.0,0.0,-6.716092
35800,179,-20.917724,50,0.0,0.0,-6.716092
36000,180,-13.829376,50,0.0,0.0,-6.716092
36200,181,-18.929701,50,0.0,0.0,-6.716092
36400,182,-15.551051,50,0.0,0.0,-6.716092
36600,183,-20.868687,50,0.0,0.0,-6.716092
36800,184,-14.748394,50,0.0,0.0,-6.716092
37000,185,-29.359596,50,0.0,0.0,-6.716092
37200,186,-23.530108,50,0.0,0.0,-6.716092
37400,187,-18.664476,50,0.0,0.0,-6.716092
37600,188,-27.286668,50,0.0,0.0,-6.716092
37800,189,-23.317291,50,0.0,0.0,-6.716092
38000,190,-10.055845,50,0.0,0.0,-6.716092
38200,191,-17.943102,50,0.0,0.0,-6.716092
38400,192,-29.689667,50,0.0,0.0,-6.716092
38600,193,-24.626132,50,0.0,0.0,-6.716092
38800,194,-18.367213,50,0.0,0.0,-6.716092
39000,195,-14.708543,50,0.0,0.0,-6.716092
39200,196,-28.166607,50,0.0,0.0,-6.716092
39400,197,-29.455377,50,0.0,0.0,-6.716092
39600,198,-18.09913,50,0.0,0.0,-6.716092
39800,199,-16.033011,50,0.0,0.0,-6.716092
40000,200,-10.222294,50,0.0,0.0,-6.716092
40200,201,-28.535538,50,0.0,0.0,-6.716092
40400,202,-22.284444,50,0.0,0.0,-6.716092
40600,203,-15.289267,50,0.0,0.0,-6.716092
40800,204,-14.355298,50,0.0,0.0,-6.716092
41000,205,-24.360134,50,0.0,0.0,-6.716092
41200,206,-22.158712,50,0.0,0.0,-6.716092
41400,207,-25.408225,50,0.0,0.0,-6.716092
41600,208,-12.034895,50,0.0,0.0,-6.716092
41800,209,-15.830441,50,0.0,0.0,-6.716092
42000,210,-15.229059,50,0.0,0.0,-6.716092
42200,211,-21.89653,50,0.0,0.0,-6.716092
42400,212,-20.938859,50,0.0,0.0,-6.716092
42600,213,-15.52387,50,0.0,0.0,-6.716092
42800,214,-15.378276,50,0.0,0.0,-6.716092
43000,215,-15.502418,50,0.0,0.0,-6.716092
43200,216,-28.029241,50,0.0,0.0,-6.716092
43400,217,-25.147086,50,0.0,0.0,-6.716092
43600,218,-29.417655,50,0.0,0.0,-6.716092
43800,219,-29.386218,50,0.0,0.0,-6.716092
44000,220,-24.682318,50,0.0,0.0,-6.716092
44200,221,-23.496901,50,0.0,0.0,-6.716092
44400,222,-18.880832,50,0.0,0.0,-6.716092
44600,223,-26.400002,50,0.0,0.0,-6.716092
44800,224,-32.563368,50,0.0,0.0,-6.716092
45000,225,-13.219696,50,0.0,0.0,-6.716092
45200,226,-18.985706,50,0.0,0.0,-6.716092
45400,227,-17.701209,50,0.0,0.0,-6.716092
45600,228,-18.781688,50,0.0,0.0,-6.716092
45800,229,-19.736639,50,0.0,0.0,-6.716092
46000,230,-16.09736,50,0.0,0.0,-6.716092
46200,231,-29.229748,50,0.0,0.0,-6.716092
46400,232,-15.878186,50,0.0,0.0,-6.716092
46600,233,-28.585757,50,0.0,0.0,-6.716092
46800,234,-19.5465,50,0.0,0.0,-6.716092
47000,235,-15.815689,50,0.0,0.0,-6.716092
47200,236,-19.032958,50,0.0,0.0,-6.716092
47400,237,-19.749817,50,0.0,0.0,-6.716092
47600,238,-13.185844,50,0.0,0.0,-6.716092
47800,239,-17.027132,50,0.0,0.0,-6.716092
48000,240,-16.13523,50,0.0,0.0,-6.716092
48200,241,-30.623353,50,0.0,0.0,-6.716092
48400,242,-20.628179,50,0.0,0.0,-6.716092
48600,243,-14.724339,50,0.0,0.0,-6.716092
48800,244,-20.614141,50,0.0,0.0,-6.716092
49000,245,-13.151737,50,0.0,0.0,-6.716092
49200,246,-17.646051,50,0.0,0.0,-6.716092
49400,247,-18.874733,50,0.0,0.0,-6.716092
49600,248,-33.710518,50,0.0,0.0,-6.716092
49800,249,-24.271898,50,0.0,0.0,-6.716092
50000,250,-29.21074,50,0.0,0.0,-6.716092
50200,251,-29.959073,50,0.0,0.0,-6.716092
50400,252,-21.22387,50,0.0,0.0,-6.716092
50600,253,-15.045564,50,0.0,0.0,-6.716092
50800,254,-18.957678,50,0.0,0.0,-6.716092
51000,255,-9.173973,50,0.0,0.0,-6.716092
51200,256,-14.073692,50,0.0,0.0,-6.716092
51400,257,-27.930316,50,0.0,0.0,-6.716092
51600,258,-19.123906,50,0.0,0.0,-6.716092
51800,259,-17.247969,50,0.0,0.0,-6.716092
52000,260,-33.132741,50,0.0,0.0,-6.716092
52200,261,-34.162797,50,0.0,0.0,-6.716092
52400,262,-21.538718,50,0.0,0.0,-6.716092
52600,263,-20.234403,50,0.0,0.0,-6.716092
52800,264,-19.275502,50,0.0,0.0,-6.716092
53000,265,-31.03823,50,0.0,0.0,-6.716092
53200,266,-23.100916,50,0.0,0.0,-6.716092
53400,267,-25.586027,50,0.0,0.0,-6.716092
53600,268,-26.322983,50,0.0,0.0,-6.716092
53800,269,-30.12078,50,0.0,0.0,-6.716092
54000,270,-19.504957,50,0.0,0.0,-6.716092
54200,271,-27.191151,50,0.0,0.0,-6.716092
54400,272,-23.478836,50,0.0,0.0,-6.716092
54600,273,-22.046967,50,0.0,0.0,-6.716092
54800,274,-22.878444,50,0.0,0.0,-6.716092
55000,275,-24.811109,50,0.0,0.0,-6.716092
55200,276,-30.839647,50,0.0,0.0,-6.716092
55400,277,-19.653963,50,0.0,0.0,-6.716092
55600,278,-34.076576,50,0.0,0.0,-6.716092
55800,279,-23.633191,50,0.0,0.0,-6.716092
56000,280,-33.455005,50,0.0,0.0,-6.716092
56200,281,-28.172469,50,0.0,0.0,-6.716092
56400,282,-15.825552,50,0.0,0.0,-6.716092
56600,283,-13.862051,50,0.0,0.0,-6.716092
56800,284,-15.029719,50,0.0,0.0,-6.716092
57000,285,-25.382282,50,0.0,0.0,-6.716092
57200,286,-19.702818,50,0.0,0.0,-6.716092
57400,287,-10.51948,50,0.0,0.0,-6.716092
57600,288,-25.55882,50,0.0,0.0,-6.716092
57800,289,-15.071747,50,0.0,0.0,-6.716092
58000,290,-24.363111,50,0.0,0.0,-6.716092
58200,291,-14.403374,50,0.0,0.0,-6.716092
58400,292,-28.428319,50,0.0,0.0,-6.716092
58600,293,-23.185402,50,0.0,0.0,-6.716092
58800,294,-136.611845,50,0.0,0.0,-6.716092
59000,295,-22.383047,50,0.0,0.0,-6.716092
59200,296,-18.20269,50,0.0,0.0,-6.716092
59400,297,-21.734501,50,0.0,0.0,-6.716092
59600,298,-18.097459,50,0.0,0.0,-6.716092
59800,299,-23.068039,50,0.0,0.0,-6.716092
60000,300,-18.726716,50,0.0,0.0,-6.716092
60200,301,-16.392358,50,0.0,0.0,-6.716092
60400,302,-26.677437,50,0.0,0.0,-6.716092
60600,303,-21.460873,50,0.0,0.0,-6.716092
60800,304,-27.152314,50,0.0,0.0,-6.716092
61000,305,-16.936478,50,0.0,0.0,-6.716092
61200,306,-15.805239,50,0.0,0.0,-6.716092
61400,307,-15.881697,50,0.0,0.0,-6.716092
61600,308,-16.336857,50,0.0,0.0,-6.716092
61800,309,-7.889147,50,0.0,0.0,-6.716092
62000,310,-16.734104,50,0.0,0.0,-6.716092
62200,311,-19.496152,50,0.0,0.0,-6.716092
62400,312,-9.458002,50,0.0,0.0,-6.716092
62600,313,-8.209929,50,0.0,0.0,-6.716092
62800,314,-20.254054,50,0.0,0.0,-6.716092
63000,315,-27.859066,50,0.0,0.0,-6.716092
63200,316,-19.145982,50,0.0,0.0,-6.716092
63400,317,-18.021589,50,0.0,0.0,-6.716092
63600,318,-30.175919,50,0.0,0.0,-6.716092
63800,319,-19.914231,50,0.0,0.0,-6.716092
64000,320,-11.886572,50,0.0,0.0,-6.716092
64200,321,-16.354907,50,0.0,0.0,-6.716092
64400,322,-28.902095,50,0.0,0.0,-6.716092
64600,323,-25.724774,50,0.0,0.0,-6.716092
64800,324,-28.535813,50,0.0,0.0,-6.716092
65000,325,-29.879441,50,0.0,0.0,-6.716092
65200,326,-14.789571,50,0.0,0.0,-6.716092
65400,327,-12.758619,50,0.0,0.0,-6.716092
65600,328,-28.35566,50,0.0,0.0,-6.716092
65800,329,-40.264729,50,0.0,0.0,-6.716092
66000,330,-26.775632,50,0.0,0.0,-6.716092
66200,331,-12.007161,50,0.0,0.0,-6.716092
66400,332,-30.165206,50,0.0,0.0,-6.716092
66600,333,-13.117117,50,0.0,0.0,-6.716092
66800,334,-10.603897,50,0.0,0.0,-6.716092
67000,335,-13.842258,50,0.0,0.0,-6.716092
67200,336,-13.532399,50,0.0,0.0,-6.716092
67400,337,-18.2696,50,0.0,0.0,-6.716092
67600,338,-23.869917,50,0.0,0.0,-6.716092
67800,339,-22.106889,50,0.0,0.0,-6.716092
68000,340,-38.724978,50,0.0,0.0,-6.716092
68200,341,-10.37257,50,0.0,0.0,-6.716092
68400,342,-20.397265,50,0.0,0.0,-6.716092
68600,343,-10.221566,50,0.0,0.0,-6.716092
68800,344,-26.12869,50,0.0,0.0,-6.716092
69000,345,-20.113239,50,0.0,0.0,-6.716092
69200,346,-17.764158,50,0.0,0.0,-6.716092
69400,347,-15.300929,50,0.0,0.0,-6.716092
69600,348,-21.345968,50,0.0,0.0,-6.716092
69800,349,-19.844139,50,0.0,0.0,-6.716092
70000,350,-30.494811,50,0.0,0.0,-6.716092
70200,351,-24.284863,50,0.0,0.0,-6.716092
70400,352,-21.921348,50,0.0,0.0,-6.716092
70600,353,-18.479687,50,0.0,0.0,-6.716092
70800,354,-23.948684,50,0.0,0.0,-6.716092
71000,355,-13.289868,50,0.0,0.0,-6.716092
71200,356,-20.032355,50,0.0,0.0,-6.716092
71400,357,-26.022761,50,0.0,0.0,-6.716092
71600,358,-13.492459,50,0.0,0.0,-6.716092
71800,359,-17.406333,50,0.0,0.0,-6.716092
72000,360,-11.703251,50,0.0,0.0,-6.716092
72200,361,-20.833072,50,0.0,0.0,-6.716092
72400,362,-21.111359,50,0.0,0.0,-6.716092
72600,363,-8.652444,50,0.0,0.0,-6.716092
72800,364,-27.55629,50,0.0,0.0,-6.716092
73000,365,-25.403309,50,0.0,0.0,-6.716092
73200,366,-20.241739,50,0.0,0.0,-6.716092
73400,367,-28.198031,50,0.0,0.0,-6.716092
73600,368,-22.334012,50,0.0,0.0,-6.716092
73800,369,-20.046147,50,0.0,0.0,-6.716092
74000,370,-19.744295,50,0.0,0.0,-6.716092
74200,371,-19.844466,50,0.0,0.0,-6.716092
74400,372,-8.262735,50,0.0,0.0,-6.716092
74600,373,-22.464606,50,0.0,0.0,-6.716092
74800,374,-16.025298,50,0.0,0.0,-6.716092
75000,375,-23.61004,50,0.0,0.0,-6.716092
75200,376,-24.450469,50,0.0,0.0,-6.716092
75400,377,-15.07901,50,0.0,0.0,-6.716092
75600,378,-28.18876,50,0.0,0.0,-6.716092
75800,379,-9.072857,50,0.0,0.0,-6.716092
76000,380,-18.883674,50,0.0,0.0,-6.716092
76200,381,-21.623572,50,0.0,0.0,-6.716092
76400,382,-20.304272,50,0.0,0.0,-6.716092
76600,383,-24.820632,50,0.0,0.0,-6.716092
76800,384,-20.212504,50,0.0,0.0,-6.716092
77000,385,-22.419044,50,0.0,0.0,-6.716092
77200,386,-12.209368,50,0.0,0.0,-6.716092
77400,387,-16.405927,50,0.0,0.0,-6.716092
77600,388,-19.571869,50,0.0,0.0,-6.716092
77800,389,-33.188339,50,0.0,0.0,-6.716092
78000,390,-33.660942,50,0.0,0.0,-6.716092
78200,391,-17.573877,50,0.0,0.0,-6.716092
78400,392,-25.12524,50,0.0,0.0,-6.716092
78600,393,-20.546627,50,0.0,0.0,-6.716092
78800,394,-19.219007,50,0.0,0.0,-6.716092
79000,395,-21.581409,50,0.0,0.0,-6.716092
79200,396,-29.336435,50,0.0,0.0,-6.716092
79400,397,-22.884372,50,0.0,0.0,-6.716092
79600,398,-23.211058,50,0.0,0.0,-6.716092
79800,399,-27.423296,50,0.0,0.0,-6.716092
80000,400,-14.27133,50,0.0,0.0,-6.716092
80200,401,-21.496946,50,0.0,0.0,-6.716092
80400,402,-12.461481,50,0.0,0.0,-6.716092
80600,403,-13.534362,50,0.0,0.0,-6.716092
80800,404,-26.417245,50,0.0,0.0,-6.716092
81000,405,-33.708124,50,0.0,0.0,-6.716092
81200,406,-51.90377,50,0.0,0.0,-6.716092
81400,407,-25.292647,50,0.0,0.0,-6.716092
81600,408,-25.157152,50,0.0,0.0,-6.716092
81800,409,-28.785857,50,0.0,0.0,-6.716092
82000,410,-16.488627,50,0.0,0.0,-6.716092
82200,411,-19.004104,50,0.0,0.0,-6.716092
82400,412,-21.929037,50,0.0,0.0,-6.716092
82600,413,-13.22756,50,0.0,0.0,-6.716092
82800,414,-7.612621,50,0.0,0.0,-6.716092
83000,415,-25.715778,50,0.0,0.0,-6.716092
83200,416,-15.482368,50,0.0,0.0,-6.716092
83400,417,-18.483923,50,0.0,0.0,-6.716092
83600,418,-17.911525,50,0.0,0.0,-6.716092
83800,419,-22.048997,50,0.0,0.0,-6.716092
84000,420,-27.941214,50,0.0,0.0,-6.716092
84200,421,-20.618031,50,0.0,0.0,-6.716092
84400,422,-14.404448,50,0.0,0.0,-6.716092
84600,423,-16.882614,50,0.0,0.0,-6.716092
84800,424,-23.646774,50,0.0,0.0,-6.716092
85000,425,-20.02117,50,0.0,0.0,-6.716092
85200,426,-23.709025,50,0.0,0.0,-6.716092
85400,427,-16.828613,50,0.0,0.0,-6.716092
85600,428,-24.174367,50,0.0,0.0,-6.716092
85800,429,-22.710962,50,0.0,0.0,-6.716092
86000,430,-26.317187,50,0.0,0.0,-6.716092
86200,431,-26.578913,50,0.0,0.0,-6.716092
86400,432,-20.932026,50,0.0,0.0,-6.716092
86600,433,-24.234684,50,0.0,0.0,-6.716092
86800,434,-29.95715,50,0.0,0.0,-6.716092
87000,435,-12.219071,50,0.0,0.0,-6.716092
87200,436,-15.481885,50,0.0,0.0,-6.716092
87400,437,-18.988226,50,0.0,0.0,-6.716092
87600,438,-13.83423,50,0.0,0.0,-6.716092
87800,439,-28.22583,50,0.0,0.0,-6.716092
88000,440,-16.769029,50,0.0,0.0,-6.716092
88200,441,-19.384568,50,0.0,0.0,-6.716092
88400,442,-24.313811,50,0.0,0.0,-6.716092
88600,443,-32.383155,50,0.0,0.0,-6.716092
88800,444,-28.704881,50,0.0,0.0,-6.716092
89000,445,-18.27217,50,0.0,0.0,-6.716092
89200,446,-20.39779,50,0.0,0.0,-6.716092
89400,447,-19.270081,50,0.0,0.0,-6.716092
89600,448,-24.016353,50,0.0,0.0,-6.716092
89800,449,-24.315187,50,0.0,0.0,-6.716092
90000,450,-29.933798,50,0.0,0.0,-6.716092
90200,451,-15.661512,50,0.0,0.0,-6.716092
90400,452,-20.223778,50,0.0,0.0,-6.716092
90600,453,-27.267312,50,0.0,0.0,-6.716092
90800,454,-21.196466,50,0.0,0.0,-6.716092
91000,455,-16.988527,50,0.0,0.0,-6.716092
91200,456,-27.229891,50,0.0,0.0,-6.716092
91400,457,-22.364891,50,0.0,0.0,-6.716092
91600,458,-31.329883,50,0.0,0.0,-6.716092
91800,459,-22.54816,50,0.0,0.0,-6.716092
92000,460,-16.981802,50,0.0,0.0,-6.716092
92200,461,-20.470786,50,0.0,0.0,-6.716092
92400,462,-21.879798,50,0.0,0.0,-6.716092
92600,463,-29.00126,50,0.0,0.0,-6.716092
92800,464,-19.589235,50,0.0,0.0,-6.716092
93000,465,-19.763343,50,0.0,0.0,-6.716092
93200,466,-29.464184,50,0.0,0.0,-6.716092
93400,467,-19.562509,50,0.0,0.0,-6.716092
93600,468,-22.409908,50,0.0,0.0,-6.716092
93800,469,-25.7265,50,0.0,0.0,-6.716092
94000,470,-21.015011,50,0.0,0.0,-6.716092
94200,471,-30.907286,50,0.0,0.0,-6.716092
94400,472,-21.438755,50,0.0,0.0,-6.716092
94600,473,-19.753919,50,0.0,0.0,-6.716092
94800,474,-8.475951,50,0.0,0.0,-6.716092
95000,475,-20.731341,50,0.0,0.0,-6.716092
95200,476,-9.046581,50,0.0,0.0,-6.716092
95400,477,-19.363021,50,0.0,0.0,-6.716092
95600,478,-19.583218,50,0.0,0.0,-6.716092
95800,479,-9.217639,50,0.0,0.0,-6.716092
96000,480,-18.846024,50,0.0,0.0,-6.716092
96200,481,-14.544303,50,0.0,0.0,-6.716092
96400,482,-8.68191,50,0.0,0.0,-6.716092
96600,483,-10.453662,50,0.0,0.0,-6.716092
96800,484,-26.84332,50,0.0,0.0,-6.716092
97000,485,-18.690545,50,0.0,0.0,-6.716092
97200,486,-22.962895,50,0.0,0.0,-6.716092
97400,487,-22.393498,50,0.0,0.0,-6.716092
97600,488,-11.362461,50,0.0,0.0,-6.716092
97800,489,-32.039443,50,0.0,0.0,-6.716092
98000,490,-18.04529,50,0.0,0.0,-6.716092
98200,491,-19.234358,50,0.0,0.0,-6.716092
98400,492,-35.498362,50,0.0,0.0,-6.716092
98600,493,-17.391364,50,0.0,0.0,-6.716092
98800,494,-31.179553,50,0.0,0.0,-6.716092
99000,495,-27.458999,50,0.0,0.0,-6.716092
99200,496,-19.884312,50,0.0,0.0,-6.716092
99400,497,-18.838139,50,0.0,0.0,-6.716092
99600,498,-32.029935,50,0.0,0.0,-6.716092
99800,499,-11.659679,50,0.0,0.0,-6.716092
100000,500,-23.293856,50,0.0,0.0,-6.716092
100200,501,-31.54445,50,0.0,0.0,-6.716092
100400,502,-14.283476,50,0.0,0.0,-6.716092
100600,503,-31.438222,50,0.0,0.0,-6.716092
100800,504,-18.972737,50,0.0,0.0,-6.716092
101000,505,-24.297791,50,0.0,0.0,-6.716092
101200,506,-18.497719,50,0.0,0.0,-6.716092
101400,507,-22.32593,50,0.0,0.0,-6.716092
101600,508,-27.689274,50,0.0,0.0,-6.716092
101800,509,-12.546753,50,0.0,0.0,-6.716092
102000,510,-11.847869,50,0.0,0.0,-6.716092
102200,511,-32.497258,50,0.0,0.0,-6.716092
102400,512,-23.115438,50,0.0,0.0,-6.716092
102600,513,-7.22707,50,0.0,0.0,-6.716092
102800,514,-21.633236,50,0.0,0.0,-6.716092
103000,515,-16.254669,50,0.0,0.0,-6.716092
103200,516,-25.719937,50,0.0,0.0,-6.716092
